,Ensembl,Symbol,s28mo_AR_M-s22mo_AR_M_logFC,s28mo_AR_M-s22mo_AR_M_logCPM,s28mo_AR_M-s22mo_AR_M_LR,s28mo_AR_M-s22mo_AR_M_PValue,s28mo_AR_M-s22mo_AR_M_FDR,s28mo_AR_M-s22mo_AR_M_Status,Description
13423,ENSMUSG00000097445,Gm26631,-0.2578509404, 1.99919044,  1.5374706299836,0.21499468980738856149770299453,0.8236234609048280752574556,NS,predicted gene, 26631
13840,ENSMUSG00000107277,Gm10461,-0.4486343007, 0.10106969,  1.5343098110136,0.21546676963077610045260712468,0.8236234609048280752574556,NS,predicted gene 10461
5514,ENSMUSG00000029432,Nipsnap2, 0.1383189062, 9.11626145,  1.5301410594111,0.21609127547403203517539793665,0.8238515844703708790319752,NS,nipsnap homolog 2
12512,ENSMUSG00000078532,Nkain1,-0.1638004737, 3.98284683,  1.5304171816569,0.21604984401295432294709542020,0.8238515844703708790319752,NS,Na+/K+ transporting ATPase interacting 1
3449,ENSMUSG00000024538,Ppic,-0.2013917074, 3.39681213,  1.5296239998410,0.21616888442942533421486928091,0.8239280483204614036196745,NS,peptidylprolyl isomerase C
5265,ENSMUSG00000028901,Gmeb1,-0.1848577850, 3.44312876,  1.5292207101436,0.21622943993501192450068515427,0.8239394895154725784180982,NS,glucocorticoid modulatory element binding protein 1
4497,ENSMUSG00000027131,Emc4, 0.1459150843, 5.55804368,  1.5275415485394,0.21648178977164511671560376271,0.8243170370592552975708145,NS,ER membrane protein complex subunit 4
6138,ENSMUSG00000031146,Plp2, 0.1378054529, 4.65174826,  1.5270547057631,0.21655501965056542235110725869,0.8243170370592552975708145,NS,proteolipid protein 2
9965,ENSMUSG00000047388,Atmin,-0.1399900483, 5.52657440,  1.5264244124992,0.21664987088247705804278098185,0.8243170370592552975708145,NS,ATM interactor
11769,ENSMUSG00000066036,Ubr4, 0.1417503390, 8.23565099,  1.5262641129411,0.21667400184786095307387654429,0.8243170370592552975708145,NS,ubiquitin protein ligase E3 component n-recognin 4
13633,ENSMUSG00000102140,Gm38058,-0.5694432234,-0.67361556,  1.5263428212393,0.21666215296089791353395526130,0.8243170370592552975708145,NS,predicted gene, 38058
13865,ENSMUSG00000107810,Gm18609,-0.4765727758,-0.35521222,  1.5278493940237,0.21643549951352208937649379550,0.8243170370592552975708145,NS,predicted gene, 18609
1533,ENSMUSG00000018820,Zfyve27, 0.1374599683, 4.45339702,  1.5250609742254,0.21685522060082773609934747583,0.8247872843043171364740829,NS,zinc finger, FYVE domain containing 27
2817,ENSMUSG00000022464,Slc38a4, 0.1435299642, 5.63290390,  1.5245220300444,0.21693645582038251218293112288,0.8248412822438883074127602,NS,solute carrier family 38, member 4
6755,ENSMUSG00000032527,Pccb, 0.1318125233, 6.68169971,  1.5242023967919,0.21698465136424163746120541418,0.8248412822438883074127602,NS,propionyl Coenzyme A carboxylase, beta polypeptide
11938,ENSMUSG00000068686,Cd59b,-0.5735005862,-0.47124522,  1.5234429777625,0.21709921068785420494862137275,0.8250576852156413787398037,NS,CD59b antigen
12716,ENSMUSG00000081788,Gm5898, 0.2104643260, 2.66826905,  1.5228457332179,0.21718935641287939741772561320,0.8251812171992519706620328,NS,predicted gene 5898
2046,ENSMUSG00000020661,Dnmt3a,-0.1322961136, 5.73597220,  1.5216396848241,0.21737152859837993723601812235,0.8254352263698693237259363,NS,DNA methyltransferase 3A
9365,ENSMUSG00000042705,Commd10,-0.2634568376, 2.02527345,  1.5217741661805,0.21735120633021690061958963724,0.8254352263698693237259363,NS,COMM domain containing 10
8313,ENSMUSG00000038545,Cul7,-0.1936012292, 3.02296557,  1.5190010387582,0.21777072846896064484134569739,0.8267318347286238822135829,NS,cullin 7
1062,ENSMUSG00000011960,Ccnt1, 0.1398272924, 4.31992837,  1.5151825963842,0.21834996815584173379676258264,0.8268955591425500850633057,NS,cyclin T1
1068,ENSMUSG00000012296,Tjap1, 0.1417925115, 5.42269075,  1.5149095539843,0.21839145774783333409096997002,0.8268955591425500850633057,NS,tight junction associated protein 1
2365,ENSMUSG00000021388,Aspn,-0.2526812697, 3.68866483,  1.5166017861740,0.21813446947695933064714779448,0.8268955591425500850633057,NS,asporin
2523,ENSMUSG00000021785,Ngly1, 0.1338149261, 5.76115954,  1.5163744626621,0.21816897063753859509205312861,0.8268955591425500850633057,NS,N-glycanase 1
3882,ENSMUSG00000025579,Gaa, 0.1380524570, 8.25302599,  1.5167774699298,0.21810781020119843209847942944,0.8268955591425500850633057,NS,glucosidase, alpha, acid
4395,ENSMUSG00000026853,Crat, 0.1301793610, 8.96332366,  1.5178202333234,0.21794965516113540271447845953,0.8268955591425500850633057,NS,carnitine acetyltransferase
4711,ENSMUSG00000027636,Sla2, 0.1702268943, 3.97700036,  1.5151585348224,0.21835362400281302375226744061,0.8268955591425500850633057,NS,Src-like-adaptor 2
8308,ENSMUSG00000038538,Ubn2, 0.1399514517, 5.32567395,  1.5166209989676,0.21813155382657647973765335792,0.8268955591425500850633057,NS,ubinuclein 2
10984,ENSMUSG00000056310,Tyw1,-0.1559339406, 3.87841185,  1.5162870541712,0.21818223846072423710573673361,0.8268955591425500850633057,NS,tRNA-yW synthesizing protein 1 homolog (S. cerevisiae)
11562,ENSMUSG00000062480,Acat3, 0.1557050653, 4.10796987,  1.5153996237380,0.21831699692042544347359012136,0.8268955591425500850633057,NS,acetyl-Coenzyme A acetyltransferase 3
52,ENSMUSG00000000402,Egfl6,-0.5764896790,-0.77532620,  1.5089873085861,0.21929367914377415060833698135,0.8269197204032064929535295,NS,EGF-like-domain, multiple 6
515,ENSMUSG00000003865,Gys1, 0.1340505382, 8.93358230,  1.5087786456668,0.21932554883023447356293900157,0.8269197204032064929535295,NS,glycogen synthase 1, muscle
807,ENSMUSG00000006638,Abhd1, 0.2747302366, 2.15671892,  1.5128845918643,0.21869945035316529224900250483,0.8269197204032064929535295,NS,abhydrolase domain containing 1
922,ENSMUSG00000008604,Ubqln4, 0.1313994999, 6.87764085,  1.5112505917013,0.21894835631380227258802051438,0.8269197204032064929535295,NS,ubiquilin 4
1808,ENSMUSG00000020166,Cnot2, 0.1249440482, 4.69127608,  1.5120807998066,0.21882184914621632954023766615,0.8269197204032064929535295,NS,CCR4-NOT transcription complex, subunit 2
2035,ENSMUSG00000020646,Mboat2,-0.5551124608,-0.57737975,  1.5124359516718,0.21876775771973691608884848847,0.8269197204032064929535295,NS,membrane bound O-acyltransferase domain containing 2
2278,ENSMUSG00000021182,Ccdc88c,-0.2137030412, 5.70728142,  1.5087301106064,0.21933296252187634012287276164,0.8269197204032064929535295,NS,coiled-coil domain containing 88C
3465,ENSMUSG00000024581,Napg,-0.1393637642, 4.54764942,  1.5115064600664,0.21890935777273234918993694009,0.8269197204032064929535295,NS,N-ethylmaleimide sensitive fusion protein attachment protein gamma
3714,ENSMUSG00000025171,Ubtd1, 0.1888158603, 3.87076082,  1.5094426388371,0.21922415443896217657204772422,0.8269197204032064929535295,NS,ubiquitin domain containing 1
4802,ENSMUSG00000027864,Ptgfrn,-0.2079750157, 3.81095266,  1.5122914619532,0.21878976230977650874187645513,0.8269197204032064929535295,NS,prostaglandin F2 receptor negative regulator
7059,ENSMUSG00000033705,Stard9,-0.2468067050, 3.21728432,  1.5106533332360,0.21903942058313075058606500534,0.8269197204032064929535295,NS,START domain containing 9
7894,ENSMUSG00000037151,Lrrc20,-0.1429610276, 7.78413956,  1.5108789611858,0.21900501367555072484982758851,0.8269197204032064929535295,NS,leucine rich repeat containing 20
8654,ENSMUSG00000039770,Ypel5,-0.1311195346, 4.63987627,  1.5082188808500,0.21941107063266926391342792613,0.8269197204032064929535295,NS,yippee like 5
10164,ENSMUSG00000048878,Hexim1, 0.1317538953, 5.29519060,  1.5107470846046,0.21902512327900264255120532653,0.8269197204032064929535295,NS,hexamethylene bis-acetamide inducible 1
10721,ENSMUSG00000053646,Plxnb1,-0.3579826257, 1.17778998,  1.5080455948058,0.21943755363312247852469738518,0.8269197204032064929535295,NS,plexin B1
11172,ENSMUSG00000058297,Spock2, 0.2001182398, 4.17338324,  1.5102529411673,0.21910049385336341498664580740,0.8269197204032064929535295,NS,sparc/osteonectin, cwcv and kazal-like domains proteoglycan 2
12108,ENSMUSG00000071253,Slc25a16, 0.1238056154, 5.05700267,  1.5137180691618,0.21857261744910372325279013239,0.8269197204032064929535295,NS,solute carrier family 25 (mitochondrial carrier, Graves disease autoantigen), member 16
13965,ENSMUSG00000109904,Gm45819,-0.4787680488, 0.08986211,  1.5115909196753,0.21889648656102128621014912824,0.8269197204032064929535295,NS,predicted gene 45819
10263,ENSMUSG00000049680,Urgcp, 0.1457067718, 6.00734335,  1.5069035111495,0.21961219176181792644975132589,0.8273600361216277843112721,NS,upregulator of cell proliferation
9679,ENSMUSG00000045128,Rpl18a, 0.1345698426, 8.13482811,  1.5060783532378,0.21973847145985703210868678070,0.8276179840619082295205544,NS,ribosomal protein L18A
3275,ENSMUSG00000024122,Pdpk1, 0.1362023654, 5.39933461,  1.5056367978012,0.21980608139799542866121839779,0.8276548819815103819053093,NS,3-phosphoinositide dependent protein kinase 1
5820,ENSMUSG00000030272,Camk1,-0.1272522888, 4.75993644,  1.5030443850458,0.22020352712356874858024013975,0.8277898917250046117999318,NS,calcium/calmodulin-dependent protein kinase I
6151,ENSMUSG00000031167,Rbm3, 0.1767296581, 6.70753999,  1.5045928432997,0.21996602810691556761923948216,0.8277898917250046117999318,NS,RNA binding motif (RNP1, RRM) protein 3
6324,ENSMUSG00000031595,Pdgfrl,-0.4225243597, 0.14763101,  1.5027631457413,0.22024669583546679918484301197,0.8277898917250046117999318,NS,platelet-derived growth factor receptor-like
9223,ENSMUSG00000042148,Cox10, 0.1458546060, 5.20193735,  1.5027862080227,0.22024315551950032765482490049,0.8277898917250046117999318,NS,heme A:farnesyltransferase cytochrome c oxidase assembly factor 10
9604,ENSMUSG00000044550,Tceal3,-0.5556554442,-0.48836026,  1.5049173174918,0.21991629977354984482040833882,0.8277898917250046117999318,NS,transcription elongation factor A (SII)-like 3
10118,ENSMUSG00000048495,Tyw5, 0.2134091427, 2.68153291,  1.5029967330395,0.22021084073745195164306664992,0.8277898917250046117999318,NS,tRNA-yW synthesizing protein 5
11578,ENSMUSG00000062627,Mysm1, 0.2126489833, 3.39380219,  1.5032799062914,0.22016738366328045262143575656,0.8277898917250046117999318,NS,myb-like, SWIRM and MPN domains 1
8490,ENSMUSG00000039158,Akna,-0.2852251467, 1.45769077,  1.5021284794737,0.22034415083349132014056692697,0.8279388092735594506521579,NS,AT-hook transcription factor
37,ENSMUSG00000000305,Cdh4,-0.2283495831, 4.18561779,  1.4988969212972,0.22084116662429159605451900461,0.8280104968037359514099194,NS,cadherin 4
1617,ENSMUSG00000019578,Ubxn6, 0.1287372708, 6.30483669,  1.4989396483437,0.22083458644100406598198560459,0.8280104968037359514099194,NS,UBX domain protein 6
3040,ENSMUSG00000022965,Ifngr2,-0.1427946736, 5.71696336,  1.4985821596996,0.22088964874066371879557379998,0.8280104968037359514099194,NS,interferon gamma receptor 2
3311,ENSMUSG00000024193,Phf1, 0.1294333756, 4.39315237,  1.4974944348429,0.22105728686671408111941161678,0.8280104968037359514099194,NS,PHD finger protein 1
3394,ENSMUSG00000024400,Wdr33, 0.1332657510, 5.36511717,  1.5003488694198,0.22061769046702192631492778219,0.8280104968037359514099194,NS,WD repeat domain 33
5154,ENSMUSG00000028657,Ppt1,-0.1421224746, 4.07818949,  1.4998534619753,0.22069391056361556402443113711,0.8280104968037359514099194,NS,palmitoyl-protein thioesterase 1
5628,ENSMUSG00000029672,Fam3c,-0.1903429235, 3.39912344,  1.4979827072262,0.22098201643177078912216870776,0.8280104968037359514099194,NS,FAM3 metabolism regulating signaling molecule C
5688,ENSMUSG00000029826,Zc3hav1,-0.1901942678, 3.40949119,  1.5011944795935,0.22048766316943366194713860295,0.8280104968037359514099194,NS,zinc finger CCCH type, antiviral 1
6520,ENSMUSG00000031994,Adamts8, 0.4525958555, 0.11770555,  1.4997988310117,0.22070231764703956978124210764,0.8280104968037359514099194,NS,a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 8
8211,ENSMUSG00000038253,Hoxa5, 0.3188043255, 1.12959076,  1.4977262730256,0.22102154364811854581063244041,0.8280104968037359514099194,NS,homeobox A5
10959,ENSMUSG00000056091,St3gal5, 0.1515255394, 6.57482249,  1.5007532419520,0.22055549971532592556933138894,0.8280104968037359514099194,NS,ST3 beta-galactoside alpha-2,3-sialyltransferase 5
11886,ENSMUSG00000067870,Rpl31-ps8, 0.2629516683, 2.10482733,  1.4986942316040,0.22087238506493633849459001794,0.8280104968037359514099194,NS,ribosomal protein L31, pseudogene 8
2515,ENSMUSG00000021770,Samd8, 0.1391077135, 5.41049407,  1.4968743244892,0.22115292519007676008691021252,0.8281520473505463719732234,NS,sterile alpha motif domain containing 8
5722,ENSMUSG00000030022,Adamts9,-0.2328748199, 2.71324938,  1.4961907385667,0.22125841055092440590179592164,0.8283303884537221994932565,NS,a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 9
1807,ENSMUSG00000020163,Uqcr11, 0.1382621514, 7.52680988,  1.4949928940165,0.22144339719532177279681661730,0.8288061893459415241380839,NS,ubiquinol-cytochrome c reductase, complex III subunit XI
2483,ENSMUSG00000021703,Serinc5, 0.2552800320, 2.55082609,  1.4932091402630,0.22171921044455561444763702639,0.8289809468287524518714804,NS,serine incorporator 5
2643,ENSMUSG00000022075,Rhobtb2,-0.1333281831, 4.91475918,  1.4916970679367,0.22195333676967085589915029686,0.8289809468287524518714804,NS,Rho-related BTB domain containing 2
6623,ENSMUSG00000032267,Usp28, 0.1509411277, 6.26587871,  1.4933128452831,0.22170316379082641300435341236,0.8289809468287524518714804,NS,ubiquitin specific peptidase 28
8864,ENSMUSG00000040562,Gstm2, 0.1676481297, 5.09287000,  1.4922352949804,0.22186996485858012650993487114,0.8289809468287524518714804,NS,glutathione S-transferase, mu 2
9083,ENSMUSG00000041482,Piezo2,-0.3496204994, 0.53741459,  1.4920445090475,0.22189951350433953503049622213,0.8289809468287524518714804,NS,piezo-type mechanosensitive ion channel component 2
10241,ENSMUSG00000049532,Sall2,-0.4312862705, 0.06752633,  1.4930234124297,0.22174795225785379204630487493,0.8289809468287524518714804,NS,spalt like transcription factor 2
10415,ENSMUSG00000051000,Fhip1a, 0.1368164003, 5.90051747,  1.4921663761908,0.22188063835660035150176838670,0.8289809468287524518714804,NS,FHF complex subunit HOOK interacting protein 1A
14089,ENSMUSG00000113328,Gm47260, 0.4016311861, 0.58535651,  1.4935310592607,0.22166940328768613976961887602,0.8289809468287524518714804,NS,predicted gene, 47260
3833,ENSMUSG00000025439,Clns1a, 0.1368507357, 4.31689960,  1.4904577740133,0.22214544720970924585046191169,0.8290597596568169969089013,NS,chloride channel, nucleotide-sensitive, 1A
4250,ENSMUSG00000026526,Fh1, 0.1310038537, 7.86915975,  1.4904402023009,0.22214817253726948376169048061,0.8290597596568169969089013,NS,fumarate hydratase 1
4610,ENSMUSG00000027381,Bcl2l11, 0.3285486141, 2.45513784,  1.4904823636021,0.22214163349467988539664986547,0.8290597596568169969089013,NS,BCL2-like 11 (apoptosis facilitator)
5822,ENSMUSG00000030276,Ttll3,-0.4771870583,-0.09513001,  1.4888859767350,0.22238938730696442003242907504,0.8297436717973684094928899,NS,tubulin tyrosine ligase-like family, member 3
11792,ENSMUSG00000066306,Numa1, 0.1376198448, 6.36161111,  1.4875446371843,0.22259781436327605308456156763,0.8303049271559823640842524,NS,nuclear mitotic apparatus protein 1
88,ENSMUSG00000000743,Chmp1a, 0.1266652789, 5.98204159,  1.4831333608445,0.22328492172103231450108751233,0.8308992769555526569646986,NS,charged multivesicular body protein 1A
617,ENSMUSG00000004929,Thop1, 0.1208880351, 5.02114030,  1.4803073694258,0.22372643769887767817294843553,0.8308992769555526569646986,NS,thimet oligopeptidase 1
1155,ENSMUSG00000014606,Slc25a11, 0.1547767522, 7.98275511,  1.4808661219003,0.22363905865763536451318316267,0.8308992769555526569646986,NS,solute carrier family 25 (mitochondrial carrier oxoglutarate carrier), member 11
1231,ENSMUSG00000015467,Egfl8,-0.3645215271, 0.58746191,  1.4794543567068,0.22385991277015693245999727878,0.8308992769555526569646986,NS,EGF-like domain 8
2132,ENSMUSG00000020831,0610010K14Rik,-0.1749546044, 3.34214488,  1.4821129496272,0.22344422414738479565343709510,0.8308992769555526569646986,NS,RIKEN cDNA 0610010K14 gene
3253,ENSMUSG00000024079,Eif2ak2,-0.2525173845, 2.22711303,  1.4843682187909,0.22309232263567266296711011364,0.8308992769555526569646986,NS,eukaryotic translation initiation factor 2-alpha kinase 2
4321,ENSMUSG00000026701,Prdx6, 0.1343033664, 6.26468581,  1.4806377101643,0.22367477328609161602024357762,0.8308992769555526569646986,NS,peroxiredoxin 6
4955,ENSMUSG00000028207,Asph, 0.1400262318, 7.60884910,  1.4827142311081,0.22335033807204085487541078692,0.8308992769555526569646986,NS,aspartate-beta-hydroxylase
5028,ENSMUSG00000028399,Ptprd,-0.2155767916, 2.75779473,  1.4794544785253,0.22385989370180234270257813023,0.8308992769555526569646986,NS,protein tyrosine phosphatase, receptor type, D
5279,ENSMUSG00000028932,Psmc2, 0.1407706163, 7.11973112,  1.4839771263511,0.22315329924519328175236410061,0.8308992769555526569646986,NS,proteasome (prosome, macropain) 26S subunit, ATPase 2
6617,ENSMUSG00000032253,Phip, 0.1983465677, 4.48105522,  1.4802570800448,0.22373430407834674071843039656,0.8308992769555526569646986,NS,pleckstrin homology domain interacting protein
6619,ENSMUSG00000032261,Sh3bgrl2,-0.5133014499,-0.04301598,  1.4810904326507,0.22360399191193147672152008454,0.8308992769555526569646986,NS,SH3 domain binding glutamic acid-rich protein like 2
6761,ENSMUSG00000032540,Abhd5,-0.1345262191, 5.23537549,  1.4843066367874,0.22310192278046539482438959112,0.8308992769555526569646986,NS,abhydrolase domain containing 5
7362,ENSMUSG00000034872,Gipc3,-0.4259651662, 0.30519079,  1.4842399913856,0.22311231282627111416339005245,0.8308992769555526569646986,NS,GIPC PDZ domain containing family, member 3
7678,ENSMUSG00000036292,Gramd1c,-0.5900798783,-0.61584861,  1.4830792586246,0.22329336452230777454452947950,0.8308992769555526569646986,NS,GRAM domain containing 1C
10046,ENSMUSG00000047996,Prrg1,-0.2669738763, 1.48793254,  1.4795820213594,0.22383993038678839937460907095,0.8308992769555526569646986,NS,proline rich Gla (G-carboxyglutamic acid) 1
10212,ENSMUSG00000049303,Syt12,-0.4592122840, 0.57864343,  1.4830392363585,0.22329961035384010559212697444,0.8308992769555526569646986,NS,synaptotagmin XII
10662,ENSMUSG00000053110,Yap1, 0.1636490549, 5.69842323,  1.4852563157770,0.22295393037152186344052040567,0.8308992769555526569646986,NS,yes-associated protein 1
11512,ENSMUSG00000061898,Rbak,-0.2673488517, 2.05546185,  1.4796071524478,0.22383599705922732625573701171,0.8308992769555526569646986,NS,RB-associated KRAB zinc finger
2786,ENSMUSG00000022403,St13,-0.1258056980, 6.23707957,  1.4788830139173,0.22394936693619851841852153029,0.8310158468270134601851851,NS,suppression of tumorigenicity 13
11565,ENSMUSG00000062519,Zfp398, 0.2158983542, 3.02332839,  1.4770386761784,0.22423842426963949692186872653,0.8318728380005594447155204,NS,zinc finger protein 398
3504,ENSMUSG00000024678,Ms4a4d,-0.2966225356, 1.53629255,  1.4765633754392,0.22431298914538894129222512674,0.8319338737319658116931009,NS,membrane-spanning 4-domains, subfamily A, member 4D
4697,ENSMUSG00000027603,Ggt7,-0.3265126101, 0.83612273,  1.4758676152313,0.22442219317376452258905317194,0.8320056622880848129497622,NS,gamma-glutamyltransferase 7
5161,ENSMUSG00000028675,Pnrc2, 0.1379119215, 5.01084935,  1.4756995620598,0.22444857975388263215954509633,0.8320056622880848129497622,NS,proline-rich nuclear receptor coactivator 2
6731,ENSMUSG00000032479,Map4, 0.1326130341,10.10388822,  1.4730162584807,0.22487039840926420497524418352,0.8320611588594020169296073,NS,microtubule-associated protein 4
7646,ENSMUSG00000036155,Mgat5,-0.3234238923, 1.00629288,  1.4751784162957,0.22453043021850258020855051200,0.8320611588594020169296073,NS,mannoside acetylglucosaminyltransferase 5
7734,ENSMUSG00000036534,Slc38a7,-0.1890311200, 3.09641911,  1.4744536502480,0.22464432052383978555276655698,0.8320611588594020169296073,NS,solute carrier family 38, member 7
7829,ENSMUSG00000036913,Trim67,-0.5808092932,-0.47214538,  1.4747870720794,0.22459191775382164601992940334,0.8320611588594020169296073,NS,tripartite motif-containing 67
8096,ENSMUSG00000037921,Ddx60,-0.4125818608, 0.22334581,  1.4732816274742,0.22482863973653080535974879695,0.8320611588594020169296073,NS,DExD/H box helicase 60
8239,ENSMUSG00000038344,Txlng, 0.1534983592, 3.94646389,  1.4733142451530,0.22482350763494154954891257603,0.8320611588594020169296073,NS,taxilin gamma
14299,ENSMUSG00000118537,Shld3, 0.4335387936, 0.27974480,  1.4735292579817,0.22478968079464514695509080866,0.8320611588594020169296073,NS,shieldin complex subunit 3
4152,ENSMUSG00000026279,Thap4, 0.1247803825, 5.02361323,  1.4726098424480,0.22493437039010846789643949251,0.8320828027144168137496649,NS,THAP domain containing 4
4275,ENSMUSG00000026594,Ralgps2,-0.4447588245, 0.65203333,  1.4705322889353,0.22526172928134829964719187956,0.8326339856709140674340119,NS,Ral GEF with PH domain and SH3 binding motif 2
5605,ENSMUSG00000029624,Ptcd1, 0.1361596699, 4.40053968,  1.4701881242324,0.22531601428395647834790338493,0.8326339856709140674340119,NS,pentatricopeptide repeat domain 1
6908,ENSMUSG00000033039,Micall1, 0.1636374712, 4.77082547,  1.4706818136076,0.22523814968644217948678942776,0.8326339856709140674340119,NS,microtubule associated monooxygenase, calponin and LIM domain containing -like 1
9352,ENSMUSG00000042660,Wdr55, 0.1710048433, 3.67172503,  1.4708559453870,0.22521069335655824472652852819,0.8326339856709140674340119,NS,WD repeat domain 55
2961,ENSMUSG00000022788,Fgd4,-0.2116769748, 4.17865866,  1.4690989381700,0.22548791477591381693379446460,0.8330541904340599268508072,NS,FYVE, RhoGEF and PH domain containing 4
547,ENSMUSG00000004187,Kifc2, 0.2140308921, 2.33326046,  1.4671848751191,0.22579038274183554912966087613,0.8330992773442912335823962,NS,kinesin family member C2
2090,ENSMUSG00000020744,Slc25a19,-0.1246508956, 4.60888411,  1.4636439439136,0.22635121998223203809708081735,0.8330992773442912335823962,NS,solute carrier family 25 (mitochondrial thiamine pyrophosphate carrier), member 19
2617,ENSMUSG00000022010,Tsc22d1, 0.1366650678, 6.98307652,  1.4649279191340,0.22614766199811192626256683980,0.8330992773442912335823962,NS,TSC22 domain family, member 1
3005,ENSMUSG00000022883,Robo1,-0.3721029212, 0.37452829,  1.4651875666758,0.22610652489886687299680545493,0.8330992773442912335823962,NS,roundabout guidance receptor 1
3386,ENSMUSG00000024381,Bin1, 0.1379030730, 9.57602053,  1.4651174822874,0.22611762779063113160127329593,0.8330992773442912335823962,NS,bridging integrator 1
3865,ENSMUSG00000025525,Apool, 0.1335348307, 4.31495818,  1.4634965299561,0.22637460467390826956979310580,0.8330992773442912335823962,NS,apolipoprotein O-like
5113,ENSMUSG00000028572,Hook1, 0.1827713181, 5.73411685,  1.4631397355197,0.22643121599236079588557402076,0.8330992773442912335823962,NS,hook microtubule tethering protein 1
5366,ENSMUSG00000029094,Afap1,-0.2039801088, 2.60469240,  1.4684303382252,0.22559351433796900887607250752,0.8330992773442912335823962,NS,actin filament associated protein 1
5881,ENSMUSG00000030443,Zfp583, 0.5679483347,-0.53883039,  1.4647653193313,0.22617342797436709722624925689,0.8330992773442912335823962,NS,zinc finger protein 583
6483,ENSMUSG00000031928,Mre11a,-0.1526697579, 3.75187423,  1.4676305995963,0.22571990408650674519996925937,0.8330992773442912335823962,NS,MRE11A homolog A, double strand break repair nuclease
10320,ENSMUSG00000050106,Tmc8,-0.4652276109, 0.11389349,  1.4640140751214,0.22629251781070019999830833513,0.8330992773442912335823962,NS,transmembrane channel-like gene family 8
11149,ENSMUSG00000057967,Fgf18,-0.6355368475,-0.69301081,  1.4649478601824,0.22614450233175645288419275403,0.8330992773442912335823962,NS,fibroblast growth factor 18
11276,ENSMUSG00000059412,Fxyd2, 0.4180717304, 0.17403789,  1.4649745596912,0.22614027186788834833386374612,0.8330992773442912335823962,NS,FXYD domain-containing ion transport regulator 2
11292,ENSMUSG00000059534,Uqcr10, 0.1264469179, 7.51872870,  1.4653139788812,0.22608650011062739193512527436,0.8330992773442912335823962,NS,ubiquinol-cytochrome c reductase, complex III subunit X
11805,ENSMUSG00000066537,Vmn2r57, 0.5152207592,-0.65102754,  1.4634744658161,0.22637810502028457571022102002,0.8330992773442912335823962,NS,vomeronasal 2, receptor 57
14099,ENSMUSG00000113637,Gm7049,-0.2352433740, 2.35202600,  1.4641189353591,0.22627589048135532401317959739,0.8330992773442912335823962,NS,predicted gene 7049
9834,ENSMUSG00000046410,Kcnk6,-0.3258060335, 1.02490392,  1.4621797596946,0.22658361642307997541045949674,0.8334457997720484678794151,NS,potassium inwardly-rectifying channel, subfamily K, member 6
1161,ENSMUSG00000014763,Fam120b, 0.1295159743, 4.58018274,  1.4616816675199,0.22666273931873698321837196090,0.8335184108126687529960464,NS,family with sequence similarity 120, member B
7329,ENSMUSG00000034751,Mast4, 0.1257862443, 5.76090004,  1.4613225750324,0.22671980243814837674420914482,0.8335184108126687529960464,NS,microtubule associated serine/threonine kinase family member 4
8065,ENSMUSG00000037813,D630003M21Rik,-0.3415838231, 1.61530257,  1.4607171973018,0.22681604163991458955607072312,0.8336581391828028486656876,NS,RIKEN cDNA D630003M21 gene
9810,ENSMUSG00000046191,Pcdhb20, 0.5392878740,-0.55578375,  1.4603066404056,0.22688133736274435081625711064,0.8336840928349712465106336,NS,protocadherin beta 20
6474,ENSMUSG00000031910,Has3,-0.2925257226, 1.52197794,  1.4598673206413,0.22695123260064853365491899240,0.8337269299232445973757422,NS,hyaluronan synthase 3
9612,ENSMUSG00000044627,Swi5, 0.1269175809, 5.93626909,  1.4594468529455,0.22701815273043066123470623552,0.8337588184938032886961423,NS,SWI5 recombination repair homolog (yeast)
4483,ENSMUSG00000027086,Fastkd1, 0.1818099780, 3.93619273,  1.4583601207366,0.22719122300270799819088551885,0.8339663860894859226391418,NS,FAST kinase domains 1
4780,ENSMUSG00000027810,Eif2a, 0.1312241656, 5.48768715,  1.4585158343349,0.22716641471204096491831592175,0.8339663860894859226391418,NS,eukaryotic translation initiation factor 2A
4788,ENSMUSG00000027829,Ccnl1, 0.1395586680, 4.17276773,  1.4576218134922,0.22730889444386606634829206541,0.8339663860894859226391418,NS,cyclin L1
11379,ENSMUSG00000060429,Sntb1,-0.2155393658, 2.87048067,  1.4572640537858,0.22736594054954342714047754725,0.8339663860894859226391418,NS,syntrophin, basic 1
11693,ENSMUSG00000063838,Cdc42ep5,-0.4660808136,-0.13510594,  1.4579622731815,0.22725462286472608575138565357,0.8339663860894859226391418,NS,CDC42 effector protein (Rho GTPase binding) 5
5510,ENSMUSG00000029426,Scarb2, 0.1281237810, 6.82785854,  1.4566506418791,0.22746379139594494200871110934,0.8341115875062365958569899,NS,scavenger receptor class B, member 2
9590,ENSMUSG00000044461,Shisa2, 0.1527319612, 7.03012810,  1.4558130219439,0.22759748945368724060145382282,0.8343093445842093558439956,NS,shisa family member 2
12046,ENSMUSG00000070461,9230112E08Rik, 0.1902350211, 2.74305043,  1.4555826554896,0.22763427633039406972059737200,0.8343093445842093558439956,NS,RIKEN cDNA 9230112E08 gene
