,Ensembl,Symbol,s28mo_AR_F-s06mo_AR_F_logFC,s28mo_AR_F-s06mo_AR_F_logCPM,s28mo_AR_F-s06mo_AR_F_LR,s28mo_AR_F-s06mo_AR_F_PValue,s28mo_AR_F-s06mo_AR_F_FDR,s28mo_AR_F-s06mo_AR_F_Status,Description
2817,ENSMUSG00000022488,Nckap1l,0.8219992185,1.089640147,10.10648876949452,0.0014774818892223,0.02449535626186706,UP,NCK associated protein 1 like
5059,ENSMUSG00000028487,Bnc2,0.9861821587,0.663389576,10.10489141736965,0.00147876305412933,0.02449535626186706,UP,basonuclin 2
4635,ENSMUSG00000027500,Stmn2,0.7563834492,1.420607619,10.0866767795349,0.00149345200435765,0.02470984225391757,UP,stathmin-like 2
4208,ENSMUSG00000026483,Niban1,0.4395536957,3.981135133,10.05637676718123,0.0015182151644614,0.02509031719987668,UP,niban apoptosis regulator 1
11417,ENSMUSG00000061689,Dlgap4,0.3257600149,5.879340339,10.05293456963782,0.00152105453180915,0.02510801178321252,UP,DLG associated protein 4
6209,ENSMUSG00000031394,Opn1mw,0.7466923954,1.815785184,10.04274138201126,0.00152949417441876,0.02521800150992894,UP,"opsin 1 (cone pigments), medium-wave-sensitive (color blindness, deutan)"
3254,ENSMUSG00000024127,Prepl,-0.4005243856,4.167543924,10.03783676986106,0.0015335719252933,0.02522663621258833,DOWN,prolyl endopeptidase-like
5256,ENSMUSG00000028927,Padi2,0.4853132708,7.14676863,10.03860715419481,0.00153293069074765,0.02522663621258833,UP,"peptidyl arginine deiminase, type II"
10561,ENSMUSG00000052776,Oas1a,1.4098983156,-0.533604678,10.01315460394751,0.00155426071410279,0.02553736701088342,UP,2'-5' oligoadenylate synthetase 1A
6244,ENSMUSG00000031489,Adrb3,1.3151493058,-0.062149575,10.00439615781305,0.00156166987669315,0.02561615338882131,UP,"adrenergic receptor, beta 3"
10010,ENSMUSG00000048142,Nat8l,1.1747676538,0.69132878,10.00322331059014,0.00156266475307968,0.02561615338882131,UP,N-acetyltransferase 8-like
1212,ENSMUSG00000015340,Cybb,0.8282246376,1.548800411,9.99461241399704,0.0015699886955727,0.0257065277074396,UP,"cytochrome b-245, beta polypeptide"
3042,ENSMUSG00000022995,Enah,0.6150372401,5.214779886,9.97043389732583,0.00159074000229256,0.02595648858913242,UP,ENAH actin regulator
9710,ENSMUSG00000045868,Gvin1,1.5822102625,2.264077551,9.9723889181603,0.00158905182255249,0.02595648858913242,UP,"GTPase, very large interferon inducible 1"
12311,ENSMUSG00000074771,Ankef1,1.3528060064,0.289585272,9.97273479055568,0.00158875334731465,0.02595648858913242,UP,ankyrin repeat and EF-hand domain containing 1
4544,ENSMUSG00000027293,Ehd4,0.322181625,5.289756647,9.95420353844652,0.00160482540981916,0.02615625891824666,UP,EH-domain containing 4
55,ENSMUSG00000000440,Pparg,0.6550575436,1.835048357,9.94873257031418,0.00160960176934561,0.02620402146517249,UP,peroxisome proliferator activated receptor gamma
11722,ENSMUSG00000066361,Serpina3c,1.1017182178,1.051562194,9.94222064047985,0.00161530570226748,0.02626675801762803,UP,"serine (or cysteine) peptidase inhibitor, clade A, member 3C"
794,ENSMUSG00000006587,Snai3,1.0342744309,3.689386451,9.92898323383328,0.00162696381667534,0.02642606217565578,UP,snail family zinc finger 3
8990,ENSMUSG00000041268,Dmxl2,0.4945623847,2.791205562,9.92102010247062,0.00163401792746697,0.02651030685522424,UP,Dmx-like 2
12846,ENSMUSG00000086645,Gm15743,1.4619535209,0.937382068,9.9125429822385,0.00164156140645716,0.02660228964162781,UP,predicted gene 15743
5784,ENSMUSG00000030256,Bhlhe41,-0.4184997259,5.755568877,9.90237271266039,0.0016506581270221,0.02671920498427107,DOWN,"basic helix-loop-helix family, member e41"
10259,ENSMUSG00000050064,Zfp697,1.2100838022,1.142208761,9.86486459005811,0.00168465075408879,0.02723838508547218,UP,zinc finger protein 697
1473,ENSMUSG00000018474,Chd3,0.433813943,3.580960071,9.85231412941728,0.00169618257112417,0.02739363797460606,UP,chromodomain helicase DNA binding protein 3
4457,ENSMUSG00000027077,Smtnl1,0.7110458589,6.282489494,9.84459775225163,0.00170331232826858,0.02744633576855936,UP,smoothelin-like 1
12038,ENSMUSG00000071335,Mfsd4b3-ps,0.7229251686,1.507322709,9.84622158453746,0.00170180942575403,0.02744633576855936,UP,"major facilitator superfamily domain containing 4B3, pseudogene"
9414,ENSMUSG00000043439,Epop,-1.0028060815,0.814741008,9.82787176941725,0.00171887118179615,0.02766564092605237,DOWN,elongin BC and polycomb repressive complex 2 associated protein
7571,ENSMUSG00000035954,Dock4,-0.5489289091,3.960483369,9.82142742609555,0.00172490420337497,0.02773130245878957,DOWN,dedicator of cytokinesis 4
6322,ENSMUSG00000031642,Sh3rf1,0.8207285213,1.022855362,9.814391212494,0.00173151582404264,0.02780610705668488,UP,SH3 domain containing ring finger 1
9820,ENSMUSG00000046733,Gprc5a,1.4192294784,-0.351080874,9.80166452792715,0.00174353983086989,0.02796756094805545,UP,"G protein-coupled receptor, family C, group 5, member A"
765,ENSMUSG00000006373,Pgrmc1,0.4459062679,3.580332049,9.79312460606046,0.00175165564089749,0.02806603101374819,UP,progesterone receptor membrane component 1
4534,ENSMUSG00000027274,Mkks,-0.4846134418,3.30205634,9.78943620357081,0.00175517269605204,0.02809067823354551,DOWN,McKusick-Kaufman syndrome
10604,ENSMUSG00000053158,Fes,0.6244987628,1.966729563,9.78285795003772,0.00176146312424103,0.02815960643212352,UP,feline sarcoma oncogene
2155,ENSMUSG00000020902,Ntn1,0.418028282,3.775555827,9.77596111561646,0.00176808272834342,0.02823363600850759,UP,netrin 1
8754,ENSMUSG00000040321,Zfp770,0.5206287257,4.257901701,9.77109551458732,0.00177276790852044,0.02827664407792833,UP,zinc finger protein 770
9117,ENSMUSG00000041859,Mcm3,-0.59805748969999994,2.164755467,9.76890039919156,0.0017748857434732,0.02827865097008487,DOWN,minichromosome maintenance complex component 3
7343,ENSMUSG00000034910,Pygo1,-0.4183395342,4.665357724,9.754596134234,0.0017887493508739,0.02846758496076906,DOWN,pygopus 1
10267,ENSMUSG00000050122,Vwa3b,0.6840703926,2.251534981,9.74765974467742,0.0017955115173002,0.0285432043668463,UP,von Willebrand factor A domain containing 3B
5131,ENSMUSG00000028656,Cap1,0.4022961165,4.274523906,9.73602464338991,0.00180691260515571,0.02869231693824451,UP,"CAP, adenylate cyclase-associated protein 1 (yeast)"
10611,ENSMUSG00000053205,Styx,-0.3369520893,6.108299694,9.73282538908406,0.00181006035491688,0.02871018636692751,DOWN,serine/threonine/tyrosine interaction protein
3481,ENSMUSG00000024677,Ms4a6b,1.2774858909,-0.223033033,9.71026894926491,0.00183241195553772,0.02903227692055078,UP,"membrane-spanning 4-domains, subfamily A, member 6B"
7094,ENSMUSG00000033970,Rfc3,-0.8244443407,0.862612011,9.6911217443617,0.00185160468940896,0.02930365682368971,DOWN,replication factor C (activator 1) 3
3054,ENSMUSG00000023019,Gpd1,-0.5487750761,9.515794845,9.68740232170751,0.00185535652507351,0.02933033544537158,DOWN,glycerol-3-phosphate dehydrogenase 1 (soluble)
9066,ENSMUSG00000041653,Pnpla3,0.7494778181,1.262824566,9.68102621848658,0.00186180612874761,0.02939955484282659,UP,patatin-like phospholipase domain containing 3
7508,ENSMUSG00000035686,Thrsp,0.692213276,2.633933526,9.65585354689523,0.00188749172679088,0.02977203617058148,UP,thyroid hormone responsive
12328,ENSMUSG00000074862,BC025920,-0.591339164,2.214372761,9.65378409288085,0.00188961926092865,0.02977251390470945,DOWN,cDNA sequence BC025920
6918,ENSMUSG00000033207,Mamdc2,0.8662689669,0.93054157,9.64115134327355,0.00190265936881926,0.0299447365850979,UP,MAM domain containing 2
5747,ENSMUSG00000030137,Tuba8,-0.3972263785,7.599940887,9.63709310910846,0.00190686779506782,0.02997773556897326,DOWN,"tubulin, alpha 8"
8786,ENSMUSG00000040441,Slc26a10,0.6602945504,2.653794389,9.62095162846642,0.00192370027707245,0.03020890390854049,UP,"solute carrier family 26, member 10"
10712,ENSMUSG00000054226,Tprkb,-0.3656801371,4.135596014,9.61741092953811,0.00192741264836861,0.03023375685772464,DOWN,Tp53rk binding protein
3828,ENSMUSG00000025492,Ifitm3,0.4307541727,4.138385315,9.6085968294716,0.00193668567805394,0.03034568420050082,UP,interferon induced transmembrane protein 3
1808,ENSMUSG00000020190,Mknk2,0.5976191249,8.76562214,9.59136852177801,0.00195494183563369,0.03059796504813227,UP,MAP kinase-interacting serine/threonine kinase 2
8700,ENSMUSG00000040118,Cacna2d1,-0.377889068,8.662101346,9.5850328469363,0.00196169929261476,0.03066991537220179,DOWN,"calcium channel, voltage-dependent, alpha2/delta subunit 1"
3740,ENSMUSG00000025255,Zfhx4,-0.4522539355,3.492108293,9.57230469265298,0.00197534645419271,0.03084930502059385,DOWN,zinc finger homeodomain 4
5421,ENSMUSG00000029246,Ppat,-0.3804418119,4.84250582,9.56024651736139,0.00198836404684588,0.03101847913079586,DOWN,phosphoribosyl pyrophosphate amidotransferase
8273,ENSMUSG00000038546,Ranbp9,0.4080167258,5.486661712,9.5457980192624,0.00200407675777567,0.0312292795317052,UP,RAN binding protein 9
5248,ENSMUSG00000028909,Ptpru,1.1148443211,0.525772932,9.53982629651654,0.0020106077081511,0.03129669629924676,UP,"protein tyrosine phosphatase, receptor type, U"
4557,ENSMUSG00000027322,Siglec1,1.1658643637,0.420813545,9.53688429067464,0.00201383315108329,0.03131256890775292,UP,"sialic acid binding Ig-like lectin 1, sialoadhesin"
10258,ENSMUSG00000050052,Tdrp,0.434583917,3.355389107,9.53211166860033,0.00201907673706598,0.03135975203434217,UP,testis development related protein
5606,ENSMUSG00000029675,Eln,0.4820083197,4.568878199,9.52918622630428,0.00202229770417587,0.03137545159396792,UP,elastin
5413,ENSMUSG00000029223,Uchl1,0.7036425988,1.584482543,9.52431594381416,0.00202767153795651,0.03142448160789374,UP,ubiquitin carboxy-terminal hydrolase L1
1265,ENSMUSG00000015846,Rxra,-0.3539946473,7.842577911,9.51750390669577,0.00203521218794373,0.03147262769068552,DOWN,retinoid X receptor alpha
11219,ENSMUSG00000059498,Fcgr3,0.822270747,0.792062607,9.51851791181225,0.00203408792651639,0.03147262769068552,UP,"Fc receptor, IgG, low affinity III"
2512,ENSMUSG00000021782,Dlg5,0.4502648762,2.99540331,9.51269187841239,0.002040556040689,0.03148666690610984,UP,discs large MAGUK scaffold protein 5
11518,ENSMUSG00000062797,Hikeshi,-0.3299133321,5.204005501,9.51396630017224,0.00203913938656925,0.03148666690610984,DOWN,heat shock protein nuclear import factor
11411,ENSMUSG00000061603,Akap6,0.4107098351,5.99128256,9.49955816348009,0.00205521381534341,0.03167840968796429,UP,A kinase (PRKA) anchor protein 6
2231,ENSMUSG00000021087,Rtn1,0.8069374717,0.967210125,9.49465908246402,0.0020607086949976,0.03172865578545125,UP,reticulon 1
10499,ENSMUSG00000052291,5330438D12Rik,-1.1342553971,-0.205599684,9.48221673718215,0.00207473126811296,0.03190995133492056,DOWN,RIKEN cDNA 5330438D12 gene
7976,ENSMUSG00000037613,Tnfrsf23,1.1402616372,2.849297241,9.46028010226091,0.00209969006841864,0.03225887468752276,UP,"tumor necrosis factor receptor superfamily, member 23"
3146,ENSMUSG00000023830,Igf2r,0.3297016427,6.791021698,9.43124963883874,0.00213318880570398,0.03271751286504585,UP,insulin-like growth factor 2 receptor
11617,ENSMUSG00000063821,Dusp29,0.9133371532,4.758025013,9.43042207040119,0.00213415165631392,0.03271751286504585,UP,dual specificity phosphatase 29
6689,ENSMUSG00000032449,Slc25a36,0.3986677939,4.980042442,9.41961711242894,0.00214676341565315,0.03287535431349755,UP,"solute carrier family 25, member 36"
510,ENSMUSG00000003923,Tfam,-0.3124526387,5.500986424,9.41434285431846,0.00215294706076578,0.03292350555892119,DOWN,"transcription factor A, mitochondrial"
1453,ENSMUSG00000018377,Vezf1,-0.3463255397,7.085273101,9.41298146140179,0.00215454611610578,0.03292350555892119,DOWN,vascular endothelial zinc finger 1
2167,ENSMUSG00000020925,Ccdc43,-0.333178324,5.580556773,9.40892211477819,0.00215932126926536,0.03296099434246363,DOWN,coiled-coil domain containing 43
9474,ENSMUSG00000044017,Adgrd1,0.5666375818,2.292667368,9.39554719164467,0.002175130746622,0.03316665529435659,UP,adhesion G protein-coupled receptor D1
6014,ENSMUSG00000030830,Itgal,1.391200049,-0.252081184,9.39127464037482,0.00218020570550096,0.03320836930825296,UP,integrin alpha L
2528,ENSMUSG00000021820,Camk2g,-0.3410073424,7.501048035,9.37705259653994,0.0021971854126583,0.0333611381542184,DOWN,calcium/calmodulin-dependent protein kinase II gamma
6641,ENSMUSG00000032359,Ctsh,0.5909430246,2.150153069,9.37533103369532,0.00219924986821813,0.0333611381542184,UP,cathepsin H
9138,ENSMUSG00000041959,S100a10,0.4452997011,3.664507824,9.37500964897798,0.00219963548269571,0.0333611381542184,UP,S100 calcium binding protein A10 (calpactin)
9389,ENSMUSG00000043241,Upf2,-0.3336501254,5.581405575,9.3791290405698,0.00219469800735636,0.0333611381542184,DOWN,UPF2 regulator of nonsense transcripts homolog (yeast)
9881,ENSMUSG00000047182,Irs3,1.2168709161,0.365928628,9.37061137873755,0.00220491965807635,0.03340559174605334,UP,insulin receptor substrate 3
1423,ENSMUSG00000018042,Cyb5r3,0.3115949931,5.458394319,9.36793633182308,0.00220813981158274,0.03341871296932697,UP,cytochrome b5 reductase 3
14033,ENSMUSG00000114953,4930519K11Rik,0.7739784851,1.739549285,9.36402035663653,0.00221286236797684,0.0334545198890301,UP,RIKEN cDNA 4930519K11 gene
9715,ENSMUSG00000045917,Tmem268,-0.4420200044,4.099598491,9.35966394024189,0.00221812812368121,0.0334984540891261,DOWN,transmembrane protein 268
8009,ENSMUSG00000037742,Eef1a1,0.4050148321,8.650635587,9.35643009208539,0.00222204520914515,0.03352194876623237,UP,eukaryotic translation elongation factor 1 alpha 1
11484,ENSMUSG00000062382,Ftl1-ps1,0.5555718341,2.39070473,9.35436212374667,0.00222455376879441,0.03352416698705473,UP,"ferritin light polypeptide 1, pseudogene 1"
8475,ENSMUSG00000039221,Rpl22l1,-0.3182615199,5.257412298,9.34881364668843,0.00223129858075904,0.03359015339602912,DOWN,ribosomal protein L22 like 1
8425,ENSMUSG00000039084,Chad,-0.9028190687,3.549771447,9.32694773164259,0.00225808170491919,0.03395733885914495,DOWN,chondroadherin
4877,ENSMUSG00000028082,Sh3d19,0.7836108144,3.457843054,9.32159917670682,0.00226468254077262,0.03402056439027317,UP,SH3 domain protein D19
2975,ENSMUSG00000022836,Mylk,0.3653976331,4.138888992,9.31295102515287,0.00227539696257606,0.0340792673677521,UP,"myosin, light polypeptide kinase"
10753,ENSMUSG00000054640,Slc8a1,0.4502368825,4.175760919,9.31373541035603,0.00227442305022406,0.0340792673677521,UP,"solute carrier family 8 (sodium/calcium exchanger), member 1"
11085,ENSMUSG00000058056,Palld,-0.3870698732,5.899098805,9.31263283402694,0.00227579215727169,0.0340792673677521,DOWN,"palladin, cytoskeletal associated protein"
10782,ENSMUSG00000054871,Tmem158,1.0042917406,1.438995661,9.30549614048148,0.00228467427884614,0.03417622345890395,UP,transmembrane protein 158
8081,ENSMUSG00000037999,Arap2,0.7153702203,1.36191735,9.28751729234362,0.00230720645199343,0.03446471948312043,UP,"ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 2"
8206,ENSMUSG00000038366,Lasp1,0.3561810301,4.217117603,9.28624003517524,0.00230881573883118,0.03446471948312043,UP,LIM and SH3 protein 1
530,ENSMUSG00000004085,Map3k20,0.3708723234,7.844796304,9.28375895745666,0.00231194504102127,0.03447518046464082,UP,mitogen-activated protein kinase kinase kinase 20
5533,ENSMUSG00000029513,Prkab1,-0.4470629681,3.37603704,9.27495359298895,0.00232308573650359,0.03460495814837884,DOWN,"protein kinase, AMP-activated, beta 1 non-catalytic subunit"
9077,ENSMUSG00000041697,Cox6a1,0.3729040467,4.422068582,9.24527250445949,0.00236104158740439,0.03502335044387955,UP,cytochrome c oxidase subunit 6A1
10126,ENSMUSG00000049044,Rapgef4,0.8936509963,0.89534376,9.24563739390534,0.00236057117128868,0.03502335044387955,UP,Rap guanine nucleotide exchange factor (GEF) 4
10609,ENSMUSG00000053198,Prx,-0.7401812417,4.236061584,9.25023353656854,0.00235465395260284,0.03502335044387955,DOWN,periaxin
11906,ENSMUSG00000069520,Tmem19,0.385498795,3.918523496,9.24562761090881,0.00236058378230429,0.03502335044387955,UP,transmembrane protein 19
12244,ENSMUSG00000074178,Gm10638,0.6800586593,2.312861138,9.24095141792476,0.00236661957787744,0.03506944835860976,UP,predicted gene 10638
11601,ENSMUSG00000063659,Zbtb18,-0.3594197279,6.606720152,9.23641756346845,0.00237248660156468,0.03511972867133714,DOWN,zinc finger and BTB domain containing 18
12081,ENSMUSG00000071711,Mpst,-0.3168846151,5.589713301,9.22055468195639,0.00239313032536248,0.03538841468629769,DOWN,mercaptopyruvate sulfurtransferase
8849,ENSMUSG00000040669,Phc1,-0.3351334173,4.70634821,9.20925711911373,0.00240794386044778,0.03557041731833173,DOWN,polyhomeotic 1
3163,ENSMUSG00000023913,Pla2g7,-0.5102472193,4.552663549,9.20458544550176,0.00241409659124156,0.03558724320795979,DOWN,"phospholipase A2, group VII (platelet-activating factor acetylhydrolase, plasma)"
4954,ENSMUSG00000028261,Ndufaf4,-0.3600846713,4.785121338,9.20564768842206,0.00241269618639186,0.03558724320795979,DOWN,NADH:ubiquinone oxidoreductase complex assembly factor 4
8961,ENSMUSG00000041143,Tmco4,0.3739694275,3.966044131,9.20217404612349,0.00241727871490466,0.03559718738255876,UP,transmembrane and coiled-coil domains 4
3780,ENSMUSG00000025366,Esyt1,0.3306036821,5.362493608,9.19578431684841,0.00242573130850073,0.03568464420256622,UP,extended synaptotagmin-like protein 1
8625,ENSMUSG00000039831,Arhgap29,0.3761300891,4.409752047,9.17607369724486,0.00245199476384208,0.03603366218167931,UP,Rho GTPase activating protein 29
12304,ENSMUSG00000074743,Thbd,0.4615509071,4.096118715,9.16703681579697,0.0024641322766526,0.03617458303966952,UP,thrombomodulin
2033,ENSMUSG00000020661,Dnmt3a,-0.3208910401,5.856119091,9.14791360088958,0.00249001826164243,0.03651683806020246,DOWN,DNA methyltransferase 3A
3223,ENSMUSG00000024066,Xdh,0.4415379183,5.735592767,9.11902581403812,0.00252964637811848,0.03705971102556246,UP,xanthine dehydrogenase
12090,ENSMUSG00000071847,Apcdd1,0.6461811101,2.681589632,9.10776101824549,0.00254527230596075,0.03725019139733905,UP,adenomatosis polyposis coli down-regulated 1
14127,ENSMUSG00000117694,Snhg4,1.761386615,-0.432576272,9.10580916941526,0.00254798974909752,0.03725155765003958,UP,small nucleolar RNA host gene 4
11366,ENSMUSG00000061100,Retnla,0.6219910189,2.489090663,9.10153965864109,0.00255394420582036,0.03730019747512957,UP,resistin like alpha
9403,ENSMUSG00000043342,Hoxd9,-0.3565322532,4.607905949,9.09661260033353,0.00256083326601503,0.03732401339255589,DOWN,homeobox D9
13092,ENSMUSG00000091712,Sec14l5,-0.3933271754,4.493031438,9.09688476584959,0.00256045222985826,0.03732401339255589,DOWN,SEC14-like lipid binding 5
4364,ENSMUSG00000026834,Acvr1c,1.0742951075,0.724652545,9.07967110296831,0.0025846652946882,0.03759699048969745,UP,"activin A receptor, type IC"
6096,ENSMUSG00000031103,Elf4,0.6463556763,1.517765739,9.0795338370877,0.00258485930670222,0.03759699048969745,UP,E74-like factor 4 (ets domain transcription factor)
973,ENSMUSG00000009687,Fxyd5,0.6066589406,1.99948835,9.07687786106606,0.00258861618295198,0.0376130965539267,UP,FXYD domain-containing ion transport regulator 5
9658,ENSMUSG00000045382,Cxcr4,-0.9144025813,0.519855407,9.06087533467662,0.00261136934690013,0.03786618922226174,DOWN,chemokine (C-X-C motif) receptor 4
13285,ENSMUSG00000097233,Gm17552,-0.530961685,2.949212593,9.06111441058459,0.00261102792773125,0.03786618922226174,DOWN,"predicted gene, 17552"
1379,ENSMUSG00000017631,Abr,0.42670234420000003,3.71413944,9.04574644291643,0.00263306702618414,0.03814185663643885,UP,active BCR-related gene
1384,ENSMUSG00000017677,Wsb1,0.4450135939,3.065232937,9.03820440171225,0.0026439520056336,0.03822153021586009,UP,WD repeat and SOCS box-containing 1
8953,ENSMUSG00000041120,Nbl1,0.4582736089,4.358161036,9.03832150839741,0.00264378264385574,0.03822153021586009,UP,"NBL1, DAN family BMP antagonist"
6249,ENSMUSG00000031502,Col4a1,0.3760150662,6.422550533,9.03151103741839,0.00265365039683997,0.03832270705344886,UP,"collagen, type IV, alpha 1"
12959,ENSMUSG00000089671,Gm16537,-0.5303996976,4.61495975,9.02899419648578,0.00265730652557916,0.03833650755805063,DOWN,predicted gene 16537
12411,ENSMUSG00000078190,Dnm3os,0.8919486239,0.83213537,9.01794504787926,0.00267341785075027,0.03852978660837657,UP,"dynamin 3, opposite strand"
3462,ENSMUSG00000024621,Csf1r,0.4099809516,4.061452477,9.01153636733564,0.0026828080807766,0.03862590620152605,UP,colony stimulating factor 1 receptor
4034,ENSMUSG00000026069,Il1rl1,0.992232297,0.523987407,9.00616275607017,0.00269070749672055,0.03870038867623603,UP,interleukin 1 receptor-like 1
7067,ENSMUSG00000033857,Engase,-0.5162434757,2.656378598,9.00232755698527,0.00269635982548777,0.03870325994198633,DOWN,endo-beta-N-acetylglucosaminidase
12276,ENSMUSG00000074466,Gm15417,-0.3757346341,3.97625338,9.00304343779021,0.00269530384369476,0.03870325994198633,DOWN,predicted gene 15417
5911,ENSMUSG00000030610,Det1,-0.342991793,4.487708492,8.99827817633759,0.00270234090071778,0.03874993073392902,DOWN,de-etiolated homolog 1 (Arabidopsis)
4510,ENSMUSG00000027215,Cd82,0.6917691953,3.26993015,8.99331277130918,0.00270969336514981,0.03881615238311473,UP,CD82 antigen
7172,ENSMUSG00000034265,Zdhhc14,0.6191925873,2.704049413,8.98756168668852,0.00271823460595651,0.03889925248604707,UP,"zinc finger, DHHC domain containing 14"
6932,ENSMUSG00000033268,Duox1,1.0214211791,0.379669561,8.98276984281476,0.0027253721015659,0.03896211717404797,UP,dual oxidase 1
4242,ENSMUSG00000026574,Dpt,0.3968255644,5.158463004,8.97364705387215,0.00273901322479886,0.03907842385853731,UP,dermatopontin
6822,ENSMUSG00000032815,Fanca,-1.0857996626,-0.19270674,8.97430845582757,0.00273802191696385,0.03907842385853731,DOWN,"Fanconi anemia, complementation group A"
787,ENSMUSG00000006519,Cyba,0.5658577527,2.128163913,8.96167116045551,0.00275702584232448,0.03929592254782975,UP,"cytochrome b-245, alpha polypeptide"
10806,ENSMUSG00000055148,Klf2,0.7188932372,3.578513217,8.95539690302857,0.00276651075205241,0.0393915613200964,UP,Kruppel-like factor 2 (lung)
2834,ENSMUSG00000022521,Crebbp,-0.3666762379,4.499282863,8.94668025771988,0.00277974288414561,0.03954031060454021,DOWN,CREB binding protein
5449,ENSMUSG00000029335,Bmp3,0.9193177874,0.668607374,8.93648798379686,0.0027952966010735,0.03972175230114063,UP,bone morphogenetic protein 3
8015,ENSMUSG00000037762,Slc16a9,0.6235272313,2.709525133,8.90292496997489,0.00284714227395066,0.0404180317210037,UP,"solute carrier family 16 (monocarboxylic acid transporters), member 9"
9639,ENSMUSG00000045248,Med26,0.6025253327,3.905560683,8.90010553903215,0.0028515417415635,0.04044004651671877,UP,mediator complex subunit 26
906,ENSMUSG00000008393,Carhsp1,0.4242720425,3.596801109,8.88741972752911,0.00287142238583687,0.0404548214985666,UP,calcium regulated heat stable protein 1
1783,ENSMUSG00000020143,Dock2,1.0517365529,0.711469834,8.89659713401601,0.00285702593346469,0.0404548214985666,UP,dedicator of cyto-kinesis 2
4281,ENSMUSG00000026656,Fcgr2b,0.7754327236,1.238458428,8.88671450300707,0.00287253170404023,0.0404548214985666,UP,"Fc receptor, IgG, low affinity IIb"
4966,ENSMUSG00000028291,Akirin2,0.3719695283,4.618626374,8.88832426042883,0.00287000019242934,0.0404548214985666,UP,akirin 2
7553,ENSMUSG00000035885,Cox8a,0.3330964853,4.693255608,8.89012881133076,0.00286716504127564,0.0404548214985666,UP,cytochrome c oxidase subunit 8A
9862,ENSMUSG00000047037,Nipa1,0.5756295316,2.320603978,8.89519400824015,0.00285922223852799,0.0404548214985666,UP,non imprinted in Prader-Willi/Angelman syndrome 1 homolog (human)
12887,ENSMUSG00000087090,Nctc1,-0.3771554245,7.339969392,8.89000777037924,0.00286735512111015,0.0404548214985666,DOWN,non-coding transcript 1
4833,ENSMUSG00000027999,Pla2g12a,0.5161021809,6.173502979,8.88231579924438,0.00287946069624447,0.0405122141168351,UP,"phospholipase A2, group XIIA"
7923,ENSMUSG00000037366,Pafah2,0.7070330006,1.453272873,8.87273344514037,0.00289461398451948,0.04068374264982152,UP,platelet-activating factor acetylhydrolase 2
9858,ENSMUSG00000047003,Zfp41,-0.6957598297,1.405828759,8.87098727888737,0.00289738403909337,0.04068374264982152,DOWN,zinc finger protein 41
13316,ENSMUSG00000097375,6720427I07Rik,0.6616123765,1.493209786,8.86867876678148,0.00290105031176771,0.04069497057890752,UP,RIKEN cDNA 6720427I07 gene
9798,ENSMUSG00000046598,Bdh1,0.9860956745,5.039976696,8.86648760090718,0.00290453457927513,0.04070362575260592,UP,"3-hydroxybutyrate dehydrogenase, type 1"
10672,ENSMUSG00000053819,Camk2d,0.3443999756,5.178112227,8.86045775119285,0.00291414486212088,0.04079802806969246,UP,"calcium/calmodulin-dependent protein kinase II, delta"
3018,ENSMUSG00000022946,Dop1b,-0.3611952916,5.56424949,8.84928456101966,0.00293203797933024,0.0409466998247682,DOWN,DOP1 leucine zipper like protein B
3040,ENSMUSG00000022992,Kansl2,-0.306077851,6.391608108,8.8473127810522,0.00293520721844778,0.0409466998247682,DOWN,KAT8 regulatory NSL complex subunit 2
5686,ENSMUSG00000029994,Anxa4,0.4000895497,4.018578316,8.85120033175325,0.00292896209281431,0.0409466998247682,UP,annexin A4
5866,ENSMUSG00000030499,Kctd15,-0.3394652624,6.528520738,8.84663227343061,0.00293630180484742,0.0409466998247682,DOWN,potassium channel tetramerisation domain containing 15
6751,ENSMUSG00000032578,Cish,-1.5422665042,2.165913602,8.82962542243647,0.00296379214846823,0.04128949297316493,DOWN,cytokine inducible SH2-containing protein
743,ENSMUSG00000006219,Fblim1,1.0520344776,-0.024897244,8.82558982709303,0.0029703536860524,0.04133878789019758,UP,filamin binding LIM protein 1
9982,ENSMUSG00000047909,Ankrd16,-0.3584031573,4.136139786,8.82386992693454,0.00297315458128287,0.04133878789019758,DOWN,ankyrin repeat domain 16
3328,ENSMUSG00000024277,Mapre2,0.3329798023,5.575064066,8.80551163191127,0.00300321915266234,0.04171594823013172,UP,"microtubule-associated protein, RP/EB family, member 2"
5483,ENSMUSG00000029416,Slc15a4,0.5293898773,4.288308093,8.79808020776449,0.00301547691183664,0.04182378798206366,UP,"solute carrier family 15, member 4"
12324,ENSMUSG00000074824,Rslcan18,1.4196343566,-0.977223156,8.79723448986048,0.00301687509817083,0.04182378798206366,UP,regulator of sex-limitation candidate 18
7578,ENSMUSG00000035992,Fnip1,0.4339719115,6.164801463,8.79234264013326,0.00302497549951752,0.0418951728694154,UP,folliculin interacting protein 1
2018,ENSMUSG00000020641,Rsad2,1.0125011153,1.312216642,8.7735345795076,0.00305632605921422,0.04228811377836751,UP,radical S-adenosyl methionine domain containing 2
3001,ENSMUSG00000022892,App,0.5192985245,7.066756124,8.76192766660849,0.00307583776906764,0.04251664359268184,UP,amyloid beta (A4) precursor protein
451,ENSMUSG00000003363,Pld3,0.3574175343,4.094384587,8.75959542053132,0.00307977361727396,0.04252963645021514,UP,"phospholipase D family, member 3"
