,Ensembl,Symbol,s28mo_AR_F-s22mo_AR_F_logFC,s28mo_AR_F-s22mo_AR_F_logCPM,s28mo_AR_F-s22mo_AR_F_LR,s28mo_AR_F-s22mo_AR_F_PValue,s28mo_AR_F-s22mo_AR_F_FDR,s28mo_AR_F-s22mo_AR_F_Status,Description
1331,ENSMUSG00000016559,H3f3b,0.2135049859,6.2051553,3.2594342070655,0.07101362487453197,0.6400279623151366,NA,H3.3 histone B
2029,ENSMUSG00000020634,Ubxn2a,-0.2018773436,7.4042906,3.2664495300434,0.07071050482342629,0.6400279623151366,NA,UBX domain protein 2A
2527,ENSMUSG00000021779,Thrb,0.2140602232,4.4755771,3.2646845355415,0.07078663647941803,0.6400279623151366,NA,thyroid hormone receptor beta
4160,ENSMUSG00000026281,Dtymk,-0.2841772702,3.0474714,3.2631567641724,0.07085260660229643,0.6400279623151366,NA,deoxythymidylate kinase
4806,ENSMUSG00000027845,Dclre1b,-0.3658361846,1.9328924,3.2659180634666,0.07073341998457983,0.6400279623151366,NA,DNA cross-link repair 1B
5204,ENSMUSG00000028741,Mrto4,-0.220276356,4.1714461,3.2634377822073,0.07084046712630102,0.6400279623151366,NA,"mRNA turnover 4, ribosome maturation factor"
7300,ENSMUSG00000034574,Daam1,-0.2757314442,3.644286,3.2601354032437,0.07098326486746143,0.6400279623151366,NA,dishevelled associated activator of morphogenesis 1
8133,ENSMUSG00000037966,Ninj1,0.2551217177,4.0902776,3.259284717521,0.0710200991897473,0.6400279623151366,NA,ninjurin 1
2093,ENSMUSG00000020747,Tmem94,-0.1943992758,6.5103765,3.2572097840494,0.07111002883074762,0.6404363700716518,NA,transmembrane protein 94
5970,ENSMUSG00000030657,Xylt1,-0.2932911687,3.1574463,3.2542188811592,0.07123987224435535,0.6412035146959031,NA,xylosyltransferase 1
3214,ENSMUSG00000023991,Foxp4,0.265107705,3.3139224,3.2525901452578,0.07131068702461786,0.6414387361688058,NA,forkhead box P4
4552,ENSMUSG00000027239,Mdk,0.7270165905,-0.109652,3.2455131027949,0.07161926249228608,0.6431578248213518,NA,midkine
6400,ENSMUSG00000031722,Hp,-0.5615282976,3.164401,3.2451254761119,0.07163620520265683,0.6431578248213518,NA,haptoglobin
9360,ENSMUSG00000042589,Cux2,-0.5666248561,1.2318369,3.246770423453,0.07156433602568502,0.6431578248213518,NA,cut-like homeobox 2
1232,ENSMUSG00000015468,Notch4,-0.2501998582,4.3202774,3.2403613691794,0.0718447900140629,0.6446273784011795,NA,notch 4
3469,ENSMUSG00000024583,Txnl1,0.1927369537,6.1040322,3.2367983925246,0.07200121177094201,0.6455134182539753,NA,thioredoxin-like 1
11054,ENSMUSG00000056665,Them6,-0.2446943546,3.5789268,3.2350424647696,0.07207843476324342,0.6455134182539753,NA,thioesterase superfamily member 6
12130,ENSMUSG00000071042,Rasgrp3,0.2335747814,4.9536547,3.2355037869398,0.07205813792989171,0.6455134182539753,NA,"RAS, guanyl releasing protein 3"
5342,ENSMUSG00000029016,Clcn6,-0.2398282859,3.4446181,3.2280711800631,0.07238589839884063,0.6470560133335965,NA,"chloride channel, voltage-sensitive 6"
7908,ENSMUSG00000037111,Setd7,0.233213108,7.8007626,3.2299084163458,0.07230473213671516,0.6470560133335965,NA,SET domain containing (lysine methyltransferase) 7
13676,ENSMUSG00000101795,Gm5835,-0.6784179767,-0.149095,3.2290413002065,0.0723430278208911,0.6470560133335965,NA,predicted gene 5835
3964,ENSMUSG00000025821,Zfp282,0.2407542907,3.6491193,3.2246849174628,0.07253575437955118,0.6477184998870447,NA,zinc finger protein 282
13572,ENSMUSG00000098900,Gm18190,-0.7088745299,-0.204367,3.2243578259025,0.07255024713139926,0.6477184998870447,NA,"predicted gene, 18190"
2453,ENSMUSG00000021614,Vcan,-0.4146326577,2.1786668,3.2224398850642,0.07263528964977715,0.6480747161045375,NA,versican
9818,ENSMUSG00000046056,Sbsn,0.489684146,1.2154158,3.2183846246724,0.07281545429989653,0.6487071793406858,NA,suprabasin
12966,ENSMUSG00000086596,Susd5,-0.7197505414,-0.278156,3.2182059187838,0.07282340475605684,0.6487071793406858,NA,sushi domain containing 5
13356,ENSMUSG00000096221,1500002C15Rik,0.3792382475,2.0975911,3.2177939417772,0.0728417367718853,0.6487071793406858,NA,RIKEN cDNA 1500002C15 gene
1757,ENSMUSG00000020075,Ddx21,0.2148053959,6.1892931,3.2163306988869,0.07290688769343305,0.6488848603390731,NA,DExD box helicase 21
3825,ENSMUSG00000025408,Ddit3,-0.2701983605,3.3958467,3.2143525615377,0.07299506369819232,0.6492671217170068,NA,DNA-damage inducible transcript 3
4850,ENSMUSG00000027957,Slc35a3,-0.2554876029,3.2313704,3.2110236028158,0.07314371131049546,0.6501864517482805,NA,"solute carrier family 35 (UDP-N-acetylglucosamine (UDP-GlcNAc) transporter), member 3"
495,ENSMUSG00000003746,Man1a,-0.3073588592,4.2851896,3.1942404984083,0.0738980885357225,0.6502299170040525,NA,"mannosidase 1, alpha"
1857,ENSMUSG00000020264,Slc36a2,-0.454109582,1.6553746,3.2014076947914,0.07357491644255781,0.6502299170040525,NA,"solute carrier family 36 (proton/amino acid symporter), member 2"
2079,ENSMUSG00000020720,Psmd12,0.199465113,6.7573071,3.1957175160921,0.07383136471620035,0.6502299170040525,NA,"proteasome (prosome, macropain) 26S subunit, non-ATPase, 12"
3296,ENSMUSG00000024165,Jpt2,-0.3290918518,2.4405648,3.1980063651167,0.07372809438554613,0.6502299170040525,NA,Jupiter microtubule associated homolog 2
3754,ENSMUSG00000025229,Pitx3,0.3371462939,2.4283882,3.1995779214007,0.07365727728718031,0.6502299170040525,NA,paired-like homeodomain transcription factor 3
4125,ENSMUSG00000026199,Ankzf1,0.237126576,3.5831882,3.1927855311478,0.07396387952546794,0.6502299170040525,NA,ankyrin repeat and zinc finger domain containing 1
4441,ENSMUSG00000026930,Gpsm1,-0.3919550044,1.9224681,3.1947283038292,0.07387604492006279,0.6502299170040525,NA,"G-protein signalling modulator 1 (AGS3-like, C. elegans)"
6728,ENSMUSG00000032420,Nt5e,-0.4629856919,1.606405,3.2029525763306,0.07350545595793327,0.6502299170040525,NA,"5' nucleotidase, ecto"
7546,ENSMUSG00000035596,Mboat7,0.2432990092,3.3249986,3.1945171548215,0.07388558574244473,0.6502299170040525,NA,membrane bound O-acyltransferase domain containing 7
8939,ENSMUSG00000040717,Il17rd,-0.3080812593,2.6153127,3.1936117521413,0.07392651159425946,0.6502299170040525,NA,interleukin 17 receptor D
9928,ENSMUSG00000046873,Mbtps2,0.2087557523,4.2445737,3.1930859612452,0.07395028947004315,0.6502299170040525,NA,"membrane-bound transcription factor peptidase, site 2"
10337,ENSMUSG00000050010,Shisa3,-0.4318930864,1.6282231,3.198895246234,0.07368803086150982,0.6502299170040525,NA,shisa family member 3
10458,ENSMUSG00000051124,Gimap9,-0.8621348258,-0.6077248,3.2058403720466,0.07337580443275751,0.6502299170040525,NA,"GTPase, IMAP family member 9"
10537,ENSMUSG00000051695,Pcbp1,0.1936733649,7.0750113,3.1952966995877,0.07385036838207766,0.6502299170040525,NA,poly(rC) binding protein 1
11179,ENSMUSG00000057894,Zfp329,-0.3501417887,2.3501644,3.1940366707097,0.07390730147075494,0.6502299170040525,NA,zinc finger protein 329
12444,ENSMUSG00000074826,Gm10767,-0.7376284676,-0.4820591,3.2023859566173,0.07353092396182787,0.6502299170040525,NA,predicted gene 10767
13702,ENSMUSG00000102627,Snurf,-0.8673960002,0.091976,3.1972541702396,0.07376201547004368,0.6502299170040525,NA,SNRPN upstream reading frame
14143,ENSMUSG00000113491,Gm19221,0.7214667791,-0.3819008,3.2010702100035,0.07359009970210734,0.6502299170040525,NA,"predicted gene, 19221"
1607,ENSMUSG00000019505,Ubb,0.2430585361,9.7619333,3.1911126343146,0.07403960261675993,0.6503450128009111,NA,ubiquitin B
4419,ENSMUSG00000026883,Dab2ip,-0.260381017,6.541742,3.1904951412713,0.07406757424975546,0.6503450128009111,NA,disabled 2 interacting protein
10470,ENSMUSG00000051224,Tceanc,-0.4917939481,0.8497533,3.1892561082802,0.07412373506241912,0.6504403059633795,NA,transcription elongation factor A (SII) N-terminal and central domain containing
14246,ENSMUSG00000116597,Gm536,-0.7627949253,-0.216425,3.1871929541019,0.07421735172975227,0.6508639593355674,NA,predicted gene 536
3793,ENSMUSG00000025329,Padi1,-0.8291542037,-0.5171338,3.1791851090706,0.07458191621071415,0.6511523236144311,NA,"peptidyl arginine deiminase, type I"
4305,ENSMUSG00000026643,Nmt2,0.248232376,3.3670943,3.1793186177102,0.0745758223685866,0.6511523236144311,NA,N-myristoyltransferase 2
4912,ENSMUSG00000028085,Gatb,0.2387417925,3.9597115,3.1849147325119,0.07432087469832802,0.6511523236144311,NA,"glutamyl-tRNA(Gln) amidotransferase, subunit B"
5265,ENSMUSG00000028878,Fam76a,-0.1948438139,5.0332381,3.17907217965,0.07458707115648668,0.6511523236144311,NA,"family with sequence similarity 76, member A"
8933,ENSMUSG00000040710,St8sia4,-0.4624068382,1.3866557,3.1823533093185,0.07443745161063493,0.6511523236144311,NA,"ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 4"
9714,ENSMUSG00000045201,Lrrc3b,-0.6409945401,-0.0713473,3.183294585131,0.07439458894015508,0.6511523236144311,NA,leucine rich repeat containing 3B
9756,ENSMUSG00000045534,Kcna5,-0.2849084605,3.1199541,3.1801821148473,0.0745364219856872,0.6511523236144311,NA,"potassium voltage-gated channel, shaker-related subfamily, member 5"
10088,ENSMUSG00000048120,Entpd1,-0.2764306556,3.2918192,3.178160418092,0.07462870481139441,0.6511523236144311,NA,ectonucleoside triphosphate diphosphohydrolase 1
12503,ENSMUSG00000075590,Nrbp2,0.2255339635,3.6847697,3.1775093189187,0.07465845114721048,0.6511523236144311,NA,nuclear receptor binding protein 2
13397,ENSMUSG00000097060,Gm26759,-0.4325576848,1.2271325,3.1759921122448,0.07472781618209522,0.6513615841591736,NA,"predicted gene, 26759"
3707,ENSMUSG00000025150,Cbr2,0.2594264841,3.8132877,3.174410758989,0.07480018760515164,0.6515967798905079,NA,carbonyl reductase 2
4602,ENSMUSG00000027346,Gpcpd1,-0.2837636031,8.0786829,3.1730890203535,0.07486073539356888,0.6517287551910703,NA,glycerophosphocholine phosphodiesterase 1
12343,ENSMUSG00000074001,Klhl40,0.214341263,7.2619279,3.1716861339265,0.07492505809364655,0.6518934145408424,NA,kelch-like 40
11944,ENSMUSG00000068206,Pick1,0.1901401298,5.3627711,3.1702618299034,0.07499042353439744,0.6520669414050938,NA,protein interacting with C kinase 1
860,ENSMUSG00000007613,Tgfbr1,0.21219605,5.3312752,3.165381992442,0.07521483831809885,0.6535411827873902,NA,"transforming growth factor, beta receptor I"
1050,ENSMUSG00000011305,Plin5,0.4092571802,5.6551337,3.1645967989551,0.07525101526522401,0.6535411827873902,NA,perilipin 5
436,ENSMUSG00000003226,Ranbp2,0.2258384201,6.5797887,3.1602724279232,0.07545059132786414,0.6536030772224639,NA,RAN binding protein 2
648,ENSMUSG00000005312,Ubqln1,0.187133211,6.3308013,3.1524510289157,0.07581300653948984,0.6536030772224639,NA,ubiquilin 1
1250,ENSMUSG00000015671,Psma2,0.1900155653,6.1698542,3.1522549048517,0.07582211822624887,0.6536030772224639,NA,proteasome subunit alpha 2
1933,ENSMUSG00000020430,Pes1,0.1870721959,5.2790416,3.1521161583182,0.0758285649332262,0.6536030772224639,NA,pescadillo ribosomal biogenesis factor 1
5245,ENSMUSG00000028837,Psmb2,0.1909702871,5.3077383,3.1582411352326,0.07554453472283668,0.6536030772224639,NA,"proteasome (prosome, macropain) subunit, beta type 2"
6090,ENSMUSG00000030929,Eri2,-0.5883404931,0.5672451,3.1601232849106,0.07545748463445334,0.6536030772224639,NA,exoribonuclease 2
7675,ENSMUSG00000036180,Gatad2a,0.2093120453,4.4740707,3.153584154997,0.07576038590926289,0.6536030772224639,NA,GATA zinc finger domain containing 2A
12568,ENSMUSG00000078588,Ccdc24,0.5451147036,1.3990135,3.1516547324643,0.07585000882227813,0.6536030772224639,NA,coiled-coil domain containing 24
12840,ENSMUSG00000084998,Gm16279,0.2326468152,3.5408821,3.1566619048579,0.07561765794910782,0.6536030772224639,NA,predicted gene 16279
13132,ENSMUSG00000090031,4732440D04Rik,0.3698250435,2.1694951,3.154873703597,0.07570054901004324,0.6536030772224639,NA,RIKEN cDNA 4732440D04 gene
13301,ENSMUSG00000094410,Zbed6,0.2361508361,4.8833557,3.1560183319865,0.07564747916538415,0.6536030772224639,NA,"zinc finger, BED type containing 6"
13449,ENSMUSG00000097322,A530083I20Rik,0.6886764319,-0.3194288,3.1628523590309,0.07533145538568733,0.6536030772224639,NA,RIKEN cDNA A530083I20 gene
14191,ENSMUSG00000114953,4930519K11Rik,0.4253015236,1.9130923,3.1611106273794,0.07541186280385238,0.6536030772224639,NA,RIKEN cDNA 4930519K11 gene
6831,ENSMUSG00000032649,Colgalt2,-0.4150058472,1.8496622,3.1456527068233,0.07612953617385337,0.6556182491372761,NA,collagen beta(1-O)galactosyltransferase 2
13566,ENSMUSG00000098488,Pla2g4b,-0.5286552211,1.0938026,3.1438777358075,0.07621241243571512,0.6559384849683013,NA,"phospholipase A2, group IVB (cytosolic)"
3087,ENSMUSG00000023046,Igfbp6,-0.2302218479,5.5311646,3.1422477223189,0.0762886058374084,0.6562008540454375,NA,insulin-like growth factor binding protein 6
5102,ENSMUSG00000028522,Mier1,0.2184597831,4.3213082,3.1411827106385,0.0763384330104186,0.6562362540704008,NA,MEIR1 treanscription regulator
2753,ENSMUSG00000022324,Matn2,-0.2951181391,2.9123939,3.137427262583,0.07651441319857041,0.6565695851038116,NA,matrilin 2
8742,ENSMUSG00000039994,Timeless,0.4748145838,1.228194,3.138893171355,0.07644566890722623,0.6565695851038116,NA,timeless circadian clock 1
13346,ENSMUSG00000095930,Nim1k,0.3743608907,1.94778,3.1379019579005,0.07649214492527234,0.6565695851038116,NA,NIM1 serine/threonine protein kinase
9583,ENSMUSG00000044206,Vsig4,0.9410646411,-0.8262916,3.1347079408011,0.07664211281628996,0.6568801024421844,NA,V-set and immunoglobulin domain containing 4
12396,ENSMUSG00000074505,Fat3,-0.6902178503,0.5903256,3.1350155490585,0.07662765601267806,0.6568801024421844,NA,FAT atypical cadherin 3
12603,ENSMUSG00000078853,Igtp,0.3712367882,3.435647,3.1305925739135,0.07683580694561795,0.6570437606488839,NA,interferon gamma induced GTPase
13043,ENSMUSG00000087370,Tmem170b,0.23689871,4.6084176,3.1308056916994,0.07682576341479957,0.6570437606488839,NA,transmembrane protein 170B
13619,ENSMUSG00000100220,Gm29331,-0.3819564467,1.8888326,3.1304128181219,0.07684427933473642,0.6570437606488839,NA,predicted gene 29331
14001,ENSMUSG00000109735,Gm45667,-0.4804788745,1.307209,3.1328763350657,0.0767282543659463,0.6570437606488839,NA,predicted gene 45667
690,ENSMUSG00000005674,Tomm40l,-0.2435842433,5.0667445,3.1277700748162,0.07696895520451567,0.6572168176959787,NA,translocase of outer mitochondrial membrane 40-like
1009,ENSMUSG00000010205,Raver1,0.2023020331,4.4638201,3.1270477186109,0.07700307142649061,0.6572168176959787,NA,"ribonucleoprotein, PTB-binding 1"
2440,ENSMUSG00000021583,Erap1,-0.2087911179,4.5904707,3.1261045921632,0.07704763890932934,0.6572168176959787,NA,endoplasmic reticulum aminopeptidase 1
10061,ENSMUSG00000047881,Rell1,-0.2350520639,3.5933457,3.1269434992931,0.07700799495193823,0.6572168176959787,NA,RELT-like 1
7376,ENSMUSG00000034850,Tmem127,0.2174576982,5.1251061,3.1250008678233,0.0770998306918461,0.6572714782732438,NA,transmembrane protein 127
1778,ENSMUSG00000020108,Ddit4,-0.6149874022,5.8864805,3.1223028994155,0.0772275696258977,0.6576612855679023,NA,DNA-damage-inducible transcript 4
8347,ENSMUSG00000038582,Pptc7,-0.3024917396,7.8351493,3.1213725930439,0.07727166900267128,0.6576612855679023,NA,PTC7 protein phosphatase homolog
13105,ENSMUSG00000089774,Slc5a3,-0.3517261514,2.568049,3.1211338840769,0.07728298890728971,0.6576612855679023,NA,"solute carrier family 5 (inositol transporters), member 3"
2017,ENSMUSG00000020608,Smc6,-0.2026605757,5.031002,3.1201291642105,0.07733065365440926,0.6576770520513622,NA,structural maintenance of chromosomes 6
743,ENSMUSG00000006169,Clint1,0.1823758371,5.9783341,3.1136652830079,0.0776380629013903,0.6599005512210534,NA,clathrin interactor 1
988,ENSMUSG00000009905,Kdsr,0.3188891949,2.9734582,3.1107615618913,0.07777658587300551,0.6606867850845368,NA,3-ketodihydrosphingosine reductase
5111,ENSMUSG00000028542,Slc6a9,0.4107485594,2.9670417,3.1076104119721,0.07792721352619544,0.6615748535671566,NA,"solute carrier family 6 (neurotransmitter transporter, glycine), member 9"
1667,ENSMUSG00000019848,Popdc3,0.2251485579,5.4259953,3.1034306092663,0.07812749629725615,0.6616961914840115,NA,popeye domain containing 3
3695,ENSMUSG00000025133,Ints4,0.2114263475,4.5029009,3.1045730306513,0.07807270015472109,0.6616961914840115,NA,integrator complex subunit 4
10320,ENSMUSG00000049878,Rlf,0.2308098009,3.9328213,3.1040099154053,0.07809970475665504,0.6616961914840115,NA,rearranged L-myc fusion sequence
10845,ENSMUSG00000054580,Pla2r1,0.4665689897,1.6837548,3.1048457415662,0.07805962571664515,0.6616961914840115,NA,phospholipase A2 receptor 1
12455,ENSMUSG00000074909,Ranbp6,-0.2336217753,3.9636282,3.1025041178007,0.07817196578133764,0.6616961914840115,NA,RAN binding protein 6
1285,ENSMUSG00000015950,Ncf1,-0.6373281328,1.0923118,3.1009336750942,0.07824740570948271,0.6618527875209346,NA,neutrophil cytosolic factor 1
1353,ENSMUSG00000017144,Rnd3,-0.3564498232,2.1028724,3.1002000998915,0.07828267158056192,0.6618527875209346,NA,Rho family GTPase 3
5673,ENSMUSG00000029761,Cald1,-0.194582359,4.8212538,3.0965918340314,0.07845638449851348,0.6629310511245791,NA,caldesmon 1
9500,ENSMUSG00000043496,Tril,-0.339327427,2.2819681,3.0931379570741,0.07862305349206859,0.6639485623130217,NA,TLR4 interactor with leucine-rich repeats
4122,ENSMUSG00000026193,Fn1,-0.2281718782,5.5610286,3.0916219331915,0.07869633053447161,0.664050030350493,NA,fibronectin 1
7088,ENSMUSG00000033715,Akr1c14,-0.5062581687,0.8220795,3.090975858386,0.07872758091784196,0.664050030350493,NA,"aldo-keto reductase family 1, member C14"
11752,ENSMUSG00000064080,Fbln2,-0.1979745346,6.1037415,3.0899775019874,0.0787758973058911,0.664067399720125,NA,fibulin 2
777,ENSMUSG00000006423,Steep1,-0.2223743911,3.8397915,3.0844222925386,0.07904533072488315,0.6646278797367545,NA,STING1 ER exit protein 1
2546,ENSMUSG00000021823,Vcl,0.2018385328,5.6473957,3.0849129685085,0.07902149251691928,0.6646278797367545,NA,vinculin
8940,ENSMUSG00000040720,Virma,0.2403671867,4.2649452,3.0859033140569,0.07897340275215739,0.6646278797367545,NA,vir like m6A methyltransferase associated
11110,ENSMUSG00000057193,Slc44a2,-0.2043869749,7.421062,3.0869323451036,0.07892346786445889,0.6646278797367545,NA,"solute carrier family 44, member 2"
13100,ENSMUSG00000089739,Gm20431,1.2313966134,1.4127487,3.083835146038,0.0790738658811909,0.6646278797367545,NA,predicted gene 20431
516,ENSMUSG00000003949,Hlf,-0.3311299175,3.3090855,3.0807265085938,0.07922512979935671,0.6654007841275847,NA,hepatic leukemia factor
13312,ENSMUSG00000094870,Zfp131,-0.2330762289,4.1224484,3.0794645977846,0.07928662233397459,0.6654007841275847,NA,zinc finger protein 131
14144,ENSMUSG00000113529,Gm47484,-0.2463696839,4.6081154,3.0790902937081,0.07930487194499145,0.6654007841275847,NA,"predicted gene, 47484"
1990,ENSMUSG00000020537,Drg2,0.209742844,4.231493,3.0752679032902,0.07949149612023347,0.6661879266211743,NA,developmentally regulated GTP binding protein 2
13838,ENSMUSG00000106025,Gm42940,-0.421747598,1.6757809,3.0758053256266,0.07946522848118052,0.6661879266211743,NA,predicted gene 42940
8686,ENSMUSG00000039787,Cercam,-0.4481747427,1.7636741,3.0740836759785,0.07954941072843252,0.6662843292983532,NA,cerebral endothelial cell adhesion molecule
1118,ENSMUSG00000014074,Rnf168,-0.2251063173,3.7690632,3.0713426957453,0.07968363276796683,0.6664409425216191,NA,ring finger protein 168
5737,ENSMUSG00000030031,Kbtbd8,-0.4642049581,1.1410591,3.072325017536,0.07963550178353634,0.6664409425216191,NA,kelch repeat and BTB (POZ) domain containing 8
13507,ENSMUSG00000097675,1700101I11Rik,0.3458372352,3.1256469,3.0708583354239,0.07970737658885622,0.6664409425216191,NA,RIKEN cDNA 1700101I11 gene
583,ENSMUSG00000004637,Wwox,0.2933902254,2.8584255,3.0638258653709,0.08005297554042783,0.6685517840944629,NA,WW domain-containing oxidoreductase
3860,ENSMUSG00000025498,Irf7,0.5114301764,1.4592709,3.0640829178821,0.0800403147293998,0.6685517840944629,NA,interferon regulatory factor 7
5842,ENSMUSG00000030287,Itpr2,-0.2684145487,3.1356237,3.060654764787,0.08020934196388312,0.6688007306695232,NA,"inositol 1,4,5-triphosphate receptor 2"
9182,ENSMUSG00000041815,Poldip3,0.2033770801,4.2574966,3.060387310137,0.08022254515275277,0.6688007306695232,NA,"polymerase (DNA-directed), delta interacting protein 3"
10510,ENSMUSG00000051456,Hspb3,0.2380152176,3.81671,3.0622390875149,0.08013117817196742,0.6688007306695232,NA,heat shock protein 3
5701,ENSMUSG00000029826,Zc3hav1,-0.2492573119,3.3234115,3.0552826919783,0.08047498976262833,0.6689629143209568,NA,"zinc finger CCCH type, antiviral 1"
6657,ENSMUSG00000032301,Psma4,0.1891347113,6.4011164,3.0583469075121,0.08032334898737471,0.6689629143209568,NA,proteasome subunit alpha 4
9817,ENSMUSG00000046034,Otulin,0.2461508434,4.5214989,3.0556086948468,0.0804588419908945,0.6689629143209568,NA,OTU deubiquitinase with linear linkage specificity
10152,ENSMUSG00000048578,Mlec,0.2115487397,7.4063244,3.0558050825267,0.08044911608330454,0.6689629143209568,NA,malectin
11614,ENSMUSG00000062661,Ncs1,0.3597405813,2.1960419,3.0573055973935,0.08037484637843562,0.6689629143209568,NA,neuronal calcium sensor 1
1532,ENSMUSG00000018822,Sfrp5,-0.3089979753,3.6991533,3.0539514544517,0.0805409657010483,0.6691239025487555,NA,secreted frizzled-related sequence protein 5
5976,ENSMUSG00000030671,Pde3b,-0.3776017016,3.2478427,3.0517171106791,0.08065183056992126,0.6696574202786522,NA,"phosphodiesterase 3B, cGMP-inhibited"
9774,ENSMUSG00000045679,Pqlc3,-0.4490142703,1.9727498,3.0503528686678,0.08071960315908899,0.6698327300299894,NA,PQ loop repeat containing
8518,ENSMUSG00000039159,Ube2h,0.2127981522,6.4525584,3.0452644967128,0.08097292465886281,0.6715466819194886,NA,ubiquitin-conjugating enzyme E2H
3958,ENSMUSG00000025810,Nrp1,-0.2206439673,4.5659955,3.0434541833372,0.08106325666758724,0.6719076863278767,NA,neuropilin 1
11,ENSMUSG00000000120,Ngfr,0.628331264,0.6448946,3.0156345525379,0.08246517438844472,0.6727848841223162,NA,"nerve growth factor receptor (TNFR superfamily, member 16)"
182,ENSMUSG00000001419,Mef2d,0.2067773069,8.061545,3.0376908975565,0.08135156081918855,0.6727848841223162,NA,myocyte enhancer factor 2D
304,ENSMUSG00000002250,Ppard,0.2289641615,5.0413116,3.0272368254784,0.08187734505386125,0.6727848841223162,NA,peroxisome proliferator activator receptor delta
849,ENSMUSG00000007379,Dennd2c,0.3814476505,2.3158694,3.0329400154176,0.08159005194923868,0.6727848841223162,NA,DENN/MADD domain containing 2C
862,ENSMUSG00000007655,Cav1,-0.2088782371,6.6869455,3.0150018344786,0.08249736177380047,0.6727848841223162,NA,"caveolin 1, caveolae protein"
1475,ENSMUSG00000018417,Myo1b,-0.2341117948,3.9002488,3.0172124750409,0.08238496198017022,0.6727848841223162,NA,myosin IB
2156,ENSMUSG00000020876,Snx11,-0.2373298662,3.6386872,3.0194096355028,0.0822734113650684,0.6727848841223162,NA,sorting nexin 11
3376,ENSMUSG00000024349,Sting1,-0.4644629517,1.0155644,3.0196785304147,0.08225977067638612,0.6727848841223162,NA,stimulator of interferon response cGAMP interactor 1
3397,ENSMUSG00000024403,Atp6v1g2,0.5825095291,0.4113908,3.0355208741558,0.08146040111677094,0.6727848841223162,NA,"ATPase, H+ transporting, lysosomal V1 subunit G2"
4967,ENSMUSG00000028207,Asph,0.2059279172,7.634759,3.0195554159524,0.08226601580972386,0.6727848841223162,NA,aspartate-beta-hydroxylase
5453,ENSMUSG00000029231,Pdgfra,-0.2317277231,4.5654213,3.0136294576189,0.08256722341430484,0.6727848841223162,NA,"platelet derived growth factor receptor, alpha polypeptide"
5793,ENSMUSG00000030166,Rad52,0.2900544001,3.1298095,3.0268965655096,0.08189451981669543,0.6727848841223162,NA,"RAD52 homolog, DNA repair protein"
5866,ENSMUSG00000030347,D6Wsu163e,-0.284389994,2.7826763,3.0134764067264,0.08257501851654508,0.6727848841223162,NA,"DNA segment, Chr 6, Wayne State University 163, expressed"
5998,ENSMUSG00000030718,Ppme1,0.1911967668,4.7723223,3.017488554927,0.08237093634259501,0.6727848841223162,NA,protein phosphatase methylesterase 1
6156,ENSMUSG00000031148,Gpkow,0.2040652125,4.4495265,3.0338890661516,0.08154235001130125,0.6727848841223162,NA,G patch domain and KOW motifs
6212,ENSMUSG00000031311,Nono,0.1879695154,5.8238744,3.0240362192153,0.08203905078369425,0.6727848841223162,NA,"non-POU-domain-containing, octamer binding protein"
6256,ENSMUSG00000031400,G6pdx,-0.3324463973,2.985948,3.0319465583057,0.08164001813071863,0.6727848841223162,NA,glucose-6-phosphate dehydrogenase X-linked
7772,ENSMUSG00000036580,Spg20,0.1830600614,5.3461885,3.0341842980947,0.08152751696667247,0.6727848841223162,NA,"spastic paraplegia 20, spartin (Troyer syndrome) homolog (human)"
7998,ENSMUSG00000037415,Ranbp10,0.1994327762,5.6707696,3.0202671187435,0.08222992087601208,0.6727848841223162,NA,RAN binding protein 10
8737,ENSMUSG00000039985,Sinhcaf,-0.7348918958,-0.121282,3.0257782604345,0.08195099411975557,0.6727848841223162,NA,SIN3-HDAC complex associated factor
9400,ENSMUSG00000042729,Wdr74,0.2378132669,3.523232,3.0162372868207,0.08243452493427134,0.6727848841223162,NA,WD repeat domain 74
9672,ENSMUSG00000044906,4930503L19Rik,-0.4444751326,1.0512465,3.0166356138608,0.08241427647823021,0.6727848841223162,NA,RIKEN cDNA 4930503L19 gene
9878,ENSMUSG00000046572,Zfp518b,-0.3417996882,2.20892,3.0289680254021,0.08179002219422078,0.6727848841223162,NA,zinc finger protein 518B
10728,ENSMUSG00000053460,Ggcx,-0.3134314985,2.4939558,3.0297383233441,0.0817512001704652,0.6727848841223162,NA,gamma-glutamyl carboxylase
11197,ENSMUSG00000058174,Gm5148,-0.2191780658,3.8675841,3.0232166789604,0.08208051220191889,0.6727848841223162,NA,predicted gene 5148
11482,ENSMUSG00000061167,Rpl15-ps3,-0.2845034784,3.1437794,3.0187096672644,0.08230893129362905,0.6727848841223162,NA,"ribosomal protein L15, pseudogene 3"
11619,ENSMUSG00000062727,H2bc12,-0.7765573456,-0.1381805,3.0311402916284,0.08168059379094963,0.6727848841223162,NA,H2B clustered histone 12
13926,ENSMUSG00000108126,Gm43909,0.3492064525,2.2890176,3.0190045132581,0.08229396729938705,0.6727848841223162,NA,"predicted gene, 43909"
14057,ENSMUSG00000110774,Gm39318,0.5217341632,0.8971189,3.0205705001051,0.08221453969197073,0.6727848841223162,NA,"predicted gene, 39318"
