,Ensembl,Symbol,s06mo_AR_F-s06mo_C_F_logFC,s06mo_AR_F-s06mo_C_F_logCPM,s06mo_AR_F-s06mo_C_F_LR,s06mo_AR_F-s06mo_C_F_PValue,s06mo_AR_F-s06mo_C_F_FDR,s06mo_AR_F-s06mo_C_F_Status,Description
4846,ENSMUSG00000028116,Myoz2,-0.7656322752,6.4260927,10.8310906082154,9.9809830698666e-4,0.04447538690088344,DOWN,myozenin 2
3660,ENSMUSG00000025172,Ankrd2,-1.1616542454,6.4151349,10.812793689285,0.0010080107882518,0.04467133718455337,DOWN,ankyrin repeat domain 2 (stretch responsive muscle)
6719,ENSMUSG00000032690,Oas2,-1.225488151,0.5639298,10.8112701508358,0.00100884065227526,0.04467133718455337,DOWN,2'-5' oligoadenylate synthetase 2
10176,ENSMUSG00000050192,Eif5a2,1.2538604674,-0.1132766,10.7923650374174,0.00101919584064174,0.04498839069616408,UP,eukaryotic translation initiation factor 5A2
527,ENSMUSG00000004098,Col5a3,-0.5161535702,4.6831375,10.7840908328682,0.0010237617544213,0.04504871645002,DOWN,"collagen, type V, alpha 3"
583,ENSMUSG00000004698,Hdac9,-0.6377030595,2.4370217,10.7295949245024,0.00105435524833078,0.04625039330761905,DOWN,histone deacetylase 9
1364,ENSMUSG00000017466,Timp2,0.52638642,6.1738814,10.7214280443131,0.00105901907480468,0.04631070680846189,UP,tissue inhibitor of metalloproteinase 2
12908,ENSMUSG00000090272,Mndal,-1.0067678083,0.9161066,10.7112424203348,0.00106486498985422,0.04642217932550259,DOWN,myeloid nuclear differentiation antigen like
1417,ENSMUSG00000018102,H2bc4,-0.3925929863,5.3108415,10.6893650584432,0.0010775318261004,0.04668530967175306,DOWN,H2B clustered histone 4
5673,ENSMUSG00000030089,Slc41a3,-0.4473119412,5.4022805,10.6914640032942,0.00107630997066553,0.04668530967175306,DOWN,"solute carrier family 41, member 3"
12899,ENSMUSG00000090208,Gm15851,1.4105534793,-0.0140366,10.6750063938767,0.0010859281276494,0.04690476676512678,UP,predicted gene 15851
12909,ENSMUSG00000090290,Tarbp1,-0.423948832,3.7447875,10.6622200574303,0.00109346069770241,0.04708568833133844,DOWN,TAR RNA binding protein 1
10341,ENSMUSG00000051627,H1f4,-0.6501948632,2.9034727,10.6334410878752,0.00111060864966801,0.04767829389016879,DOWN,"H1.4 linker histone, cluster member"
5739,ENSMUSG00000030278,Cidec,1.2820284922,3.215514,10.6231290945309,0.00111681903994104,0.04779917599212721,UP,cell death-inducing DFFA-like effector c
12620,ENSMUSG00000085289,Gm15337,-0.7554738477,1.84886,10.601111706304,0.00113019684246818,0.048225156784226,DOWN,predicted gene 15337
9861,ENSMUSG00000047719,Ubiad1,-0.3900072329,3.8465815,10.5795698922317,0.00114344259502057,0.04864294616460643,DOWN,UbiA prenyltransferase domain containing 1
1041,ENSMUSG00000011752,Pgam1,-0.405226121,3.6953159,10.5604855091497,0.00115530847033147,0.04870628314592082,DOWN,phosphoglycerate mutase 1
4548,ENSMUSG00000027397,Slc20a1,-0.3835206712,4.1683761,10.5620546794181,0.00115432814231685,0.04870628314592082,DOWN,"solute carrier family 20, member 1"
11847,ENSMUSG00000070392,Gm20634,-0.5336343357,2.8762203,10.562007163356,0.00115435781527997,0.04870628314592082,DOWN,predicted gene 20634
5159,ENSMUSG00000028834,Trim63,0.5960144365,8.3676092,10.5394242309785,0.0011685481762343,0.04911739364046358,UP,tripartite motif-containing 63
8546,ENSMUSG00000039842,Mcph1,0.6093785316,2.3834275,10.5115524654538,0.00118630547660391,0.04971537921446328,UP,"microcephaly, primary autosomal recessive 1"
5206,ENSMUSG00000028927,Padi2,-0.4485514619,7.0983329,10.5036867840484,0.001191365982978,0.04977930090894148,DOWN,"peptidyl arginine deiminase, type II"
7349,ENSMUSG00000035258,Abi3bp,0.5415132622,3.408525,10.4834872137433,0.00120446199293389,0.0501776015458645,NA,ABI family member 3 binding protein
4727,ENSMUSG00000027848,Olfml3,0.8808949804,1.9811263,10.4588241218535,0.00122064954091163,0.05070196514919378,NA,olfactomedin-like 3
9314,ENSMUSG00000043342,Hoxd9,0.4074894869,4.5584157,10.4109639241545,0.00125269339311631,0.05187992843667909,NA,homeobox D9
3806,ENSMUSG00000025511,Tspan4,0.5092928111,3.4505676,10.4050307275592,0.00125672471531303,0.05189425430006696,NA,tetraspanin 4
3039,ENSMUSG00000023046,Igfbp6,0.4282829,5.0111205,10.3989464375009,0.0012608723344801,0.05191328462518822,NA,insulin-like growth factor binding protein 6
7152,ENSMUSG00000034463,Scara3,0.7013047531,2.8892214,10.3928386373069,0.00126504991491643,0.05193343397066551,NA,"scavenger receptor class A, member 3"
9436,ENSMUSG00000044367,Slc16a13,-1.5338846752,-0.84697769999999994,10.3386698263967,0.00130271857641159,0.05332436126294107,NA,"solute carrier family 16 (monocarboxylic acid transporters), member 13"
7851,ENSMUSG00000037379,Spon2,-1.1060589746,0.2241815,10.2501618343862,0.00136672610099924,0.05578223254542134,NA,"spondin 2, extracellular matrix protein"
4698,ENSMUSG00000027777,Schip1,-0.4044668063,5.2727115,10.209621488049,0.00139709844817895,0.05658967591980522,NA,schwannomin interacting protein 1
7263,ENSMUSG00000034898,Filip1,0.4666251844,6.8740278,10.2076853542843,0.00139856595554947,0.05658967591980522,NA,filamin A interacting protein 1
9321,ENSMUSG00000043415,Otud1,-0.9988901586,3.8135141,10.2106266442323,0.00139633719724296,0.05658967591980522,NA,OTU domain containing 1
8026,ENSMUSG00000038065,Mturn,0.4313116532,3.443072,10.1972051626118,0.0014065366273038,0.05674911819216315,NA,"maturin, neural progenitor differentiation regulator homolog (Xenopus)"
6096,ENSMUSG00000031283,Chrdl1,0.8811123365,1.4576001,10.1830460010568,0.00141737842479112,0.056875761998627,NA,chordin-like 1
6257,ENSMUSG00000031642,Sh3rf1,-0.9399627807,1.0697829,10.181891941206,0.00141826581945884,0.056875761998627,NA,SH3 domain containing ring finger 1
6629,ENSMUSG00000032470,Mras,-0.5652573066,2.9830686,10.1668686703164,0.00142986916485611,0.056875761998627,NA,muscle and microspikes RAS
6875,ENSMUSG00000033319,Fem1c,-0.4111505614,4.1256211,10.1712798907368,0.00142645218986634,0.056875761998627,NA,fem 1 homolog c
7327,ENSMUSG00000035184,Fam124a,0.7821529132,1.410168,10.1668657366455,0.00142987144006206,0.056875761998627,NA,"family with sequence similarity 124, member A"
6531,ENSMUSG00000032285,Dnaja4,-0.5658166555,6.3725933,10.1484484569785,0.00144422743984155,0.05712775880006336,NA,DnaJ heat shock protein family (Hsp40) member A4
13396,ENSMUSG00000101249,Gm29216,-2.2674700572,5.179219,10.1483292071465,0.00144432086732636,0.05712775880006336,NA,predicted gene 29216
1334,ENSMUSG00000017009,Sdc4,-0.4294136969,4.0458749,10.1272910765089,0.00146089955274007,0.05746068883277374,NA,syndecan 4
2301,ENSMUSG00000021281,Tnfaip2,-0.5180461279,4.5638535,10.131658944736,0.00145744176221476,0.05746068883277374,NA,"tumor necrosis factor, alpha-induced protein 2"
13027,ENSMUSG00000093577,Gm20632,-0.3538171653,5.3895584,10.1122604863389,0.00147286201327527,0.05776983289395303,NA,predicted gene 20632
964,ENSMUSG00000009633,G0s2,-0.573850609,3.7182792,10.1000269149445,0.0014826715884951,0.05799305177110989,NA,G0/G1 switch gene 2
3051,ENSMUSG00000023074,Mospd1,0.344124104,6.1602381,10.0824784050257,0.00149685862900276,0.05824478535039197,NA,motile sperm domain containing 1
3686,ENSMUSG00000025220,Oga,0.3888608162,6.1017546,10.081836318864701,0.00149738032077564,0.05824478535039197,NA,O-GlcNAcase
7918,ENSMUSG00000037692,Ahdc1,-0.3958539737,5.1268933,10.0644519751566,0.00151157521174817,0.05863496021109085,NA,"AT hook, DNA binding motif, containing 1"
6372,ENSMUSG00000031889,Phaf1,0.4047151363,4.8159079,10.0569706561397,0.00151772582618349,0.05871180592991694,NA,phagosome assembly factor 1
5557,ENSMUSG00000029684,Wasl,0.3744741677,4.2147754,9.9754573293622,0.00158640587773952,0.06105394904082461,NA,WASP like actin nucleation promoting factor
10593,ENSMUSG00000054034,Tceal5,-0.4555278983,4.6524339,9.9748339484179,0.00158694306859894,0.06105394904082461,NA,transcription elongation factor A (SII)-like 5
8778,ENSMUSG00000040715,Rsc1a1,0.4959175248,3.9165405,9.969704714619,0.00159137012379331,0.06105744608483305,NA,"regulatory solute carrier protein, family 1, member 1"
5675,ENSMUSG00000030094,Xpc,0.3884182571,4.3724373,9.9455684745747,0.00161237071289175,0.06169508697888253,NA,"xeroderma pigmentosum, complementation group C"
4154,ENSMUSG00000026459,Myog,-0.7481072262,2.6269494,9.8933263304458,0.00165879250440037,0.0632993421530127,NA,myogenin
4412,ENSMUSG00000027077,Smtnl1,-0.8233564912,6.3262715,9.8854699142555,0.00166588982534454,0.06339836386669331,NA,smoothelin-like 1
4200,ENSMUSG00000026575,Nme7,-0.6156985921,3.9872891,9.8733317224975,0.00167691574819012,0.06364595862605155,NA,NME/NM23 family member 7
4271,ENSMUSG00000026743,Mllt10,0.3473494361,4.5329932,9.8559677090735,0.0016928173018226,0.0640767753413014,NA,myeloid/lymphoid or mixed-lineage leukemia
1263,ENSMUSG00000015869,Prpsap1,0.4535940584,3.1535257,9.8207143884671,0.00172557304707959,0.0651347399683501,NA,phosphoribosyl pyrophosphate synthetase-associated protein 1
12061,ENSMUSG00000073489,Ifi204,0.9055052266,0.9908502,9.8159821362387,0.00173001865976585,0.0651347399683501,NA,interferon activated gene 204
2730,ENSMUSG00000022358,Fbxo32,0.7934581008,9.513245,9.8006620483549,0.00174449054779319,0.06550445707593582,NA,F-box protein 32
1813,ENSMUSG00000020230,Prmt2,-0.6804315415,1.9717604,9.7759880457992,0.00176805683170296,0.0662127878915146,NA,protein arginine N-methyltransferase 2
3394,ENSMUSG00000024529,Lox,0.8135566571,3.1164419,9.76523634372,0.00177842651674235,0.06624874016468002,NA,lysyl oxidase
7777,ENSMUSG00000037139,Myom3,-0.8591340791,5.984172,9.7690676146509,0.00177472432476449,0.06624874016468002,NA,"myomesin family, member 3"
1509,ENSMUSG00000018800,Abca5,0.4015342437,3.9553766,9.7343277011749,0.00180858153692635,0.06699487372402207,NA,"ATP-binding cassette, sub-family A (ABC1), member 5"
3446,ENSMUSG00000024664,Fads3,0.62646884,2.3589987,9.735841144391,0.00180709299995519,0.06699487372402207,NA,fatty acid desaturase 3
5157,ENSMUSG00000028832,Stmn1,-1.0188167533,1.9779051,9.7301167835281,0.00181272969880352,0.06699487372402207,NA,stathmin 1
10052,ENSMUSG00000049225,Pdp1,0.3637692904,6.2329016,9.6973155682759,0.00184537394559084,0.06802280242896518,NA,pyruvate dehydrogenase phosphatase catalytic subunit 1
6437,ENSMUSG00000032020,Ubash3b,-1.3875202711,-0.5776433,9.6852319890993,0.001857549330009,0.06802589975137875,NA,"ubiquitin associated and SH3 domain containing, B"
6643,ENSMUSG00000032501,Trib1,-0.4233820858,3.7625858,9.6851085117386,0.00185767416483955,0.06802589975137875,NA,tribbles pseudokinase 1
12377,ENSMUSG00000078921,Tgtp2,-0.9097787259,1.6527987,9.6828578131652,0.00185995109752722,0.06802589975137875,NA,T cell specific GTPase 2
5021,ENSMUSG00000028525,Pde4b,-0.4009899838,6.4032634,9.6740443624438,0.00186889453760444,0.06817591705701603,NA,"phosphodiesterase 4B, cAMP specific"
3176,ENSMUSG00000024019,Cmtr1,0.3641839076,5.7405132,9.6361605506908,0.00190783619927661,0.0688329247404468,NA,cap methyltransferase 1
5830,ENSMUSG00000030546,Plin1,1.1694311171,2.7537378,9.6364424302126,0.00190754343227755,0.0688329247404468,NA,perilipin 1
6180,ENSMUSG00000031490,Eif4ebp1,0.5378449553,5.6889968,9.6498441262242,0.00189367652636057,0.0688329247404468,NA,eukaryotic translation initiation factor 4E binding protein 1
10257,ENSMUSG00000050953,Gja1,0.7617210451,2.6072538,9.6327839629431,0.00191134674906006,0.0688329247404468,NA,"gap junction protein, alpha 1"
12174,ENSMUSG00000074627,Mroh8,1.2500814351,-0.3480526,9.6411363225954,0.00190267492802924,0.0688329247404468,NA,maestro heat-like repeat family member 8
12737,ENSMUSG00000086741,Gm15816,-0.4692934542,6.6708276,9.6116982731597,0.00193341760341864,0.0694501359023925,NA,predicted gene 15816
1768,ENSMUSG00000020130,Tbc1d15,0.3503296665,5.0760744,9.5962054747114,0.00194979876314288,0.06983503153427624,NA,"TBC1 domain family, member 15"
13212,ENSMUSG00000097487,Ptges3l,-0.3771387393,4.7840577,9.5922047228833,0.0019540517310208602,0.06983503153427624,NA,prostaglandin E synthase 3 like
11034,ENSMUSG00000058672,Tubb2a,-0.5174888138,2.9064154,9.5849365948803,0.00196180213482029,0.06993452116558106,NA,"tubulin, beta 2A class IIA"
832,ENSMUSG00000007080,Pole,0.5959902363,2.039031,9.5747632229813,0.00197270293149476,0.07014553024842858,NA,"polymerase (DNA directed), epsilon"
5527,ENSMUSG00000029624,Ptcd1,0.351429865,4.5456109,9.5358663190881,0.00201495041680483,0.07146729677337244,NA,pentatricopeptide repeat domain 1
1358,ENSMUSG00000017412,Cacnb4,0.8610987058,0.7037343,9.5155826780643,0.002037344046582,0.07203423419165005,NA,"calcium channel, voltage-dependent, beta 4 subunit"
2213,ENSMUSG00000021091,Serpina3n,1.3071686078,0.5368764,9.5121433717871,0.00204116607076687,0.07203423419165005,NA,"serine (or cysteine) peptidase inhibitor, clade A, member 3N"
1831,ENSMUSG00000020262,Adarb1,0.4394847177,3.6673182,9.421593289571,0.00214445114785999,0.07515614455617194,NA,"adenosine deaminase, RNA-specific, B1"
7173,ENSMUSG00000034570,Inpp5j,-1.3952706658,0.8037785,9.4205761631107,0.00214564094251694,0.07515614455617194,NA,inositol polyphosphate 5-phosphatase J
9827,ENSMUSG00000047443,Erfe,-1.3705556048,-0.4583535,9.4238845434424,0.00214177337971831,0.07515614455617194,NA,erythroferrone
1286,ENSMUSG00000016239,Lonrf3,1.1945921808,0.6225231,9.377928669546,0.00219613560235338,0.07581811312819955,NA,LON peptidase N-terminal domain and ring finger 3
1486,ENSMUSG00000018604,Tbx3,-0.8362710557,2.4237517,9.3935467409821,0.00217750539908539,0.07581811312819955,NA,T-box 3
1490,ENSMUSG00000018659,Pnpo,0.4041718146,3.6734344,9.3705686080916,0.00220497110680459,0.07581811312819955,NA,pyridoxine 5'-phosphate oxidase
1806,ENSMUSG00000020218,Wif1,2.1225355493,0.7716308,9.3975204776473,0.00217279091349478,0.07581811312819955,NA,Wnt inhibitory factor 1
2994,ENSMUSG00000022951,Rcan1,-0.3585130175,5.722934,9.3639068586427,0.0022129993960436,0.07581811312819955,NA,regulator of calcineurin 1
3727,ENSMUSG00000025321,Itgb8,-1.3181816707,0.5158904,9.3640326476441,0.00221284752934997,0.07581811312819955,NA,integrin beta 8
5011,ENSMUSG00000028494,Plin2,-0.3716775226,4.7025763,9.3747277996866,0.00219997371691116,0.07581811312819955,NA,perilipin 2
11547,ENSMUSG00000064220,H2ac18,-0.4500792361,4.2480609,9.3835654789246,0.00218939309335061,0.07581811312819955,NA,H2A clustered histone 18
13929,ENSMUSG00000115186,Gm49417,0.7220068704,1.4425642,9.3751139800645,0.00219951029319155,0.07581811312819955,NA,"predicted gene, 49417"
7894,ENSMUSG00000037573,Tob1,-0.4739291245,6.9537659,9.3563866625618,0.00222209786204348,0.07594504853260765,NA,transducer of ErbB-2.1
345,ENSMUSG00000002625,Akap8l,0.4054951508,5.7020277,9.3045659513533,0.0022858345529469,0.07782919524744895,NA,A kinase (PRKA) anchor protein 8-like
8647,ENSMUSG00000040254,Sema3d,1.2869099884,-0.3782634,9.3026060912512,0.00228828114710914,0.07782919524744895,NA,"sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3D"
1605,ENSMUSG00000019718,L3hypdh,1.1159125206,-0.3335916,9.2843307556477,0.00231122346930074,0.07823158094044166,NA,L-3-hydroxyproline dehydratase (trans-)
10197,ENSMUSG00000050335,Lgals3,0.6927080816,1.9227584,9.2851074323978,0.00231024372024126,0.07823158094044166,NA,"lectin, galactose binding, soluble 3"
12840,ENSMUSG00000089679,Gm16299,0.6661647229,2.0367903,9.2720852283268,0.0023267265885361,0.07856747504358964,NA,predicted gene 16299
10045,ENSMUSG00000049119,Fam110b,-0.7391148002,1.2832091,9.2235823512626,0.00238917613430766,0.08048322762484734,NA,"family with sequence similarity 110, member B"
7399,ENSMUSG00000035513,Ntng2,-0.5056785804,2.9306619,9.1740463884873,0.00245471237022685,0.0824935677450224,NA,netrin G2
8699,ENSMUSG00000040441,Slc26a10,-0.8425739896,2.741177,9.1472426890022,0.00249093143059157,0.08351144160514276,NA,"solute carrier family 26, member 10"
4355,ENSMUSG00000026914,Psmd14,0.3218072993,5.4323957,9.1369228188092,0.0025050205640919,0.08378431012583867,NA,"proteasome (prosome, macropain) 26S subunit, non-ATPase, 14"
2825,ENSMUSG00000022548,Apod,0.6572170461,4.9097788,9.0960933047026,0.00256156044804486,0.0853788695263274,NA,apolipoprotein D
7527,ENSMUSG00000036103,Colec12,0.5717257619,2.5574487,9.093765839168,0.00256482222921926,0.0853788695263274,NA,collectin sub-family member 12
11194,ENSMUSG00000060373,Hnrnpc,-0.3351303445,5.6802319,9.0339021621325,0.00265018162241685,0.08801228166332951,NA,heterogeneous nuclear ribonucleoprotein C
2818,ENSMUSG00000022537,Tmem44,-0.693695535,2.138206,9.0083147088394,0.00268754121210125,0.08900714707953603,NA,transmembrane protein 44
12990,ENSMUSG00000091994,E130317F20Rik,0.6390369437,1.881836,9.0047551224469,0.00269278067295521,0.08900714707953603,NA,RIKEN cDNA E130317F20 gene
5838,ENSMUSG00000030562,Nox4,1.1216206897,-0.1136329,8.9707578164201,0.00274334788255437,0.09028580689293592,NA,NADPH oxidase 4
6764,ENSMUSG00000032854,Ugt8a,-1.2693252421,1.0357638,8.9701315143251,0.00274428842768102,0.09028580689293592,NA,UDP galactosyltransferase 8A
10127,ENSMUSG00000049791,Fzd4,0.5587449841,6.3983461,8.964749171318,0.00275238483642427,0.09034109762631767,NA,frizzled class receptor 4
4199,ENSMUSG00000026574,Dpt,0.4681645996,4.7049003,8.9300435240599,0.00280517661779032,0.09185974873280368,NA,dermatopontin
9873,ENSMUSG00000047787,Flrt1,0.7843782276,1.3492788,8.9250104619751,0.00281291747501049,0.09189951500144496,NA,fibronectin leucine rich transmembrane protein 1
306,ENSMUSG00000002307,Daxx,0.396572165,4.1343487,8.9013093586579,0.00284966244566909,0.09288448355895038,NA,Fas death domain-associated protein
305,ENSMUSG00000002289,Angptl4,-0.6684211647,3.9063853,8.8834743473927,0.00287763406560555,0.0932316457974158,NA,angiopoietin-like 4
4934,ENSMUSG00000028341,Nr4a3,-0.7214546919,3.7779213,8.8818619731078,0.00288017654441274,0.0932316457974158,NA,"nuclear receptor subfamily 4, group A, member 3"
13585,ENSMUSG00000106547,B230303O12Rik,-1.0467020575,0.4728377,8.8845415309235,0.00287595252675728,0.0932316457974158,NA,RIKEN cDNA B230303O12 gene
2152,ENSMUSG00000020929,Eftud2,0.3248000162,4.9726625,8.8582742296304,0.00291763288540212,0.09418047267196605,NA,elongation factor Tu GTP binding domain containing 2
2505,ENSMUSG00000021815,Mss51,-0.8559768751,8.0233435,8.8550036646283,0.00292286531905753,0.09418047267196605,NA,MSS51 mitochondrial translational activator
2354,ENSMUSG00000021456,Fbp2,-0.4725744084,7.1637075,8.8404975843389,0.00294618809675878,0.09449948653863414,NA,fructose bisphosphatase 2
10776,ENSMUSG00000055978,Fut2,-0.989859597,-0.0164511,8.8430447253421,0.00294207918094262,0.09449948653863414,NA,fucosyltransferase 2
1280,ENSMUSG00000016024,Lbp,0.5854043168,2.7852604,8.8316944559699,0.00296043378576765,0.09474060940316888,NA,lipopolysaccharide binding protein
12467,ENSMUSG00000079605,Zbtb9,1.0856827564,0.0882798,8.7897295119205,0.00302931162222376,0.09672502710324908,NA,zinc finger and BTB domain containing 9
12498,ENSMUSG00000081058,H3c15,-0.6827884431,1.4224466,8.7844917011397,0.00303802206350714,0.09678368478788243,NA,H3 clustered histone 15
13153,ENSMUSG00000097164,Cep83os,0.638627767,1.8491608,8.7723744961773,0.00305827053906626,0.09720882045280384,NA,"centrosomal protein 83, opposite strand"
6031,ENSMUSG00000031095,Cul4b,0.4178237955,3.5358806,8.7533907020199,0.00309026949971329,0.09734694591826148,NA,cullin 4B
6207,ENSMUSG00000031543,Ank1,-0.5101056965,8.9595129,8.7552508978617,0.00308711898930877,0.09734694591826148,NA,"ankyrin 1, erythroid"
7447,ENSMUSG00000035757,Selenoo,0.3427759643,4.5358807,8.7580962374677,0.0030823063076453,0.09734694591826148,NA,selenoprotein O
9054,ENSMUSG00000041975,Mettl8,-0.6428692388,1.9001165,8.7619991888909,0.0030757171503994,0.09734694591826148,NA,methyltransferase like 8
9263,ENSMUSG00000042895,Abra,-0.4507624827,8.5806524,8.7118590210331,0.00316146649663977,0.09936743245353714,NA,actin-binding Rho activating protein
2843,ENSMUSG00000022571,Pycrl,-0.5047483379,2.7280345,8.7044100975481,0.0031744112547259,0.09945156271445472,NA,pyrroline-5-carboxylate reductase-like
7149,ENSMUSG00000034459,Ifit1,-1.0239082071,0.2039471,8.698150043331,0.00318533163725723,0.09945156271445472,NA,interferon-induced protein with tetratricopeptide repeats 1
8177,ENSMUSG00000038520,Tbc1d17,0.3297058898,6.0783821,8.700522133361,0.0031811891480861,0.09945156271445472,NA,"TBC1 domain family, member 17"
8343,ENSMUSG00000039081,Zfp503,0.3941684964,4.9106453,8.6864135088479,0.00320590848446614,0.09987256055258369,NA,zinc finger protein 503
18,ENSMUSG00000000149,Gna12,-0.3382862461,4.5037629,8.6775577119872,0.00322152411087183,0.10013748566266296,NA,"guanine nucleotide binding protein, alpha 12"
5837,ENSMUSG00000030560,Ctsc,0.3332740945,5.0666143,8.662507431946,0.00324824014147389,0.1003036610352937,NA,cathepsin C
6099,ENSMUSG00000031292,Cdkl5,-0.7944662622,0.8784683,8.667697225976,0.00323900230156719,0.1003036610352937,NA,cyclin-dependent kinase-like 5
12882,ENSMUSG00000090066,1110002E22Rik,-0.4043712958,7.2794179,8.6630369153103,0.00324729643515258,0.1003036610352937,NA,RIKEN cDNA 1110002E22 gene
7570,ENSMUSG00000036304,Zdhhc23,-0.7907673727,3.338884,8.6584912612988,0.00325540730496378,0.10030501151246196,NA,"zinc finger, DHHC domain containing 23"
9954,ENSMUSG00000048388,Fam171b,0.9079520886,0.8490159,8.6478656723279,0.0032744470911597,0.10059385380274231,NA,"family with sequence similarity 171, member B"
11422,ENSMUSG00000062937,Mtap,0.3773079106,4.2114903,8.6452954540525,0.00327906958990545,0.10059385380274231,NA,methylthioadenosine phosphorylase
6337,ENSMUSG00000031821,Gins2,-0.4045893984,4.1748763,8.6302759754173,0.00330621482906324,0.1012061108870426,NA,GINS complex subunit 2 (Psf2 homolog)
2524,ENSMUSG00000021877,Arf4,-0.3460640441,4.0218988,8.6124963297819,0.00333864402802075,0.10197710750229994,NA,ADP-ribosylation factor 4
8529,ENSMUSG00000039781,Cep131,0.396837708,3.7736586,8.5641007932206,0.00342856271674155,0.10429691297509192,NA,centrosomal protein 131
11982,ENSMUSG00000072235,Tuba1a,-0.419079966,4.6155109,8.5636528766279,0.00342940634240945,0.10429691297509192,NA,"tubulin, alpha 1A"
2945,ENSMUSG00000022822,Abcc5,-0.334787937,6.3754775,8.5396285969094,0.00347496530801699,0.10530523399912883,NA,"ATP-binding cassette, sub-family C (CFTR/MRP), member 5"
3349,ENSMUSG00000024413,Npc1,0.5961894171,5.4910125,8.5382918876885,0.00347751820251366,0.10530523399912883,NA,NPC intracellular cholesterol transporter 1
740,ENSMUSG00000006221,Hspb7,-0.7018073176,8.4190217,8.5119128973597,0.00352828970147715,0.10615779334722196,NA,"heat shock protein family, member 7 (cardiovascular)"
4320,ENSMUSG00000026834,Acvr1c,1.3068569467,-0.363303,8.5141021699019,0.00352404748997962,0.10615779334722196,NA,"activin A receptor, type IC"
5976,ENSMUSG00000030880,Polr3e,0.3548095862,4.2290814,8.5172221476104,0.00351801078629459,0.10615779334722196,NA,polymerase (RNA) III (DNA directed) polypeptide E
1851,ENSMUSG00000020303,Stc2,0.7197004809,2.7790575,8.4998978820031,0.00355166413360613,0.1061804302872782,NA,stanniocalcin 2
1857,ENSMUSG00000020312,Shc2,0.7300531763,2.3452076,8.5036785158584,0.00354429222782045,0.1061804302872782,NA,SHC (Src homology 2 domain containing) transforming protein 2
2633,ENSMUSG00000022122,Ednrb,-0.4805007444,3.0117219,8.5015720937076,0.0035483976455953,0.1061804302872782,NA,endothelin receptor type B
5940,ENSMUSG00000030790,Adm,0.7987680016,0.9742851,8.4883079036353,0.0035743608850139,0.1064071366213125,NA,adrenomedullin
7259,ENSMUSG00000034880,Mrpl34,-0.3647350079,4.4572675,8.4918006826684,0.0035675054637285,0.1064071366213125,NA,mitochondrial ribosomal protein L34
7252,ENSMUSG00000034858,Fam214a,0.3368012929,5.3193382,8.4714532379422,0.00360763100086228,0.10717099604038365,NA,"family with sequence similarity 214, member A"
5392,ENSMUSG00000029314,Gpat3,-0.5685322822,2.5567388,8.4587617363681,0.00363289098255401,0.10764764298715689,NA,glycerol-3-phosphate acyltransferase 3
9029,ENSMUSG00000041859,Mcm3,0.584356733,2.1428142,8.4557228984009,0.00363896584488933,0.10764764298715689,NA,minichromosome maintenance complex component 3
403,ENSMUSG00000002997,Prkar2b,0.9303438889,1.3633182,8.447902325979,0.00365464729577421,0.1076591811125454,NA,"protein kinase, cAMP dependent regulatory, type II beta"
1377,ENSMUSG00000017677,Wsb1,-0.4894219418,3.0634416,8.4479948196751,0.00365446143067618,0.1076591811125454,NA,WD repeat and SOCS box-containing 1
1423,ENSMUSG00000018169,Mfng,0.6604993237,1.5263945,8.439207519241,0.00367216241568413,0.10772441453176738,NA,MFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase
13784,ENSMUSG00000110631,Gm42047,-0.7020173552,1.5886777,8.4407794681949,0.00366898951730803,0.10772441453176738,NA,"predicted gene, 42047"
5978,ENSMUSG00000030882,Dnhd1,-0.9719403642,0.2347389,8.4090467311604,0.00373358379974837,0.10929853115230112,NA,dynein heavy chain domain 1
4941,ENSMUSG00000028364,Tnc,1.2645749086,1.0625893,8.3597524395571,0.00383622827025678,0.11186864462429606,NA,tenascin C
10704,ENSMUSG00000055172,C1ra,0.5338951403,3.1310082,8.3592605260202,0.00383726690956146,0.11186864462429606,NA,"complement component 1, r subcomponent A"
7783,ENSMUSG00000037169,Mycn,-1.1305598779,0.4488037,8.3546051361266,0.00384711059865033,0.11192389326362683,NA,"v-myc avian myelocytomatosis viral related oncogene, neuroblastoma derived"
9015,ENSMUSG00000041794,Myrip,0.9397636003,1.1863284,8.347176654043,0.00386287114048302,0.11215069799822992,NA,myosin VIIA and Rab interacting protein
9711,ENSMUSG00000046598,Bdh1,-0.8954023745,4.9555296,8.3034493230349,0.00395698533029391,0.11464672929191085,NA,"3-hydroxybutyrate dehydrogenase, type 1"
9725,ENSMUSG00000046694,Tent5b,1.1580480067,-0.2616368,8.2928731764835,0.00398009663272483,0.11507954966200892,NA,terminal nucleotidyltransferase 5B
2356,ENSMUSG00000021458,Aopep,-0.3246879842,5.1377253,8.2882105659636,0.00399032908150828,0.11508727924558874,NA,aminopeptidase O
6195,ENSMUSG00000031523,Dlc1,-0.4000698228,4.0358236,8.285308938374,0.00399671042902442,0.11508727924558874,NA,deleted in liver cancer 1
2365,ENSMUSG00000021477,Ctsl,0.5046744953,6.8037555,8.2762297820812,0.00401674474290152,0.11519304017270134,NA,cathepsin L
